縣市,鄉鎮市區,機構類別,醫事機構代碼,合約醫療院所名稱,接種時間,聯絡電話,地址,公費疫苗,自費疫苗
臺中市,西屯區,合約院所,3517060340,林婦產科診所,"上午09:00-12:00
下午14:40-17:50
晚上18:15-21:00",04-24514639,臺中市西屯區河南路二段420號,各項常規疫苗、B型肝炎免疫球蛋白,幼兒A型肝炎疫苗、B型肝炎疫苗、輪狀病毒疫苗、HPV2價疫苗、四價疫苗、九價疫苗
臺中市,西屯區,合約院所,3517061178,福茂聯合門診福茂小兒科診所,"與門診時間同(週一週二週四週五9:00-12:00,14:30-18:00,19:00-21:30)(週三週六9:00-12:00,16:00-18:00，周日休診)",04-24518758,臺中市西屯區西屯路二段273-1號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、皰疹疫苗、HPV、流感疫苗、MMR
臺中市,西屯區,合約院所,3517063369,林聖凱婦幼診所,"1、週一至週五
早上9:00-12:00
下午2:30-5:30
2、週六早9:00-12:00
3、週日休診",04-24623700,臺中市西屯區福科路702號,各項常規疫苗、B型肝炎免疫球蛋白,幼兒A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、HPV
臺中市,西屯區,合約院所,3517063494,曾曉鐘小兒科診所,早上8:30-11:30  午:15:00-17:30  晚:19:00-20:00,04-27036888,臺中市西屯區河南路二段496號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、23PPV、輪狀病毒疫苗、Tdap疫苗、HPV(9價)、VAR、MMR、帶狀皰疹疫苗、流感疫苗、日本腦炎疫苗 、13PCV、JE
臺中市,西屯區,合約院所,3517063083,崇芳小兒科家庭醫學科聯合診所,"早上08:00-12:00(11:00前打針)
下午14:30-18:00(17:00前打針)
晚上18:30-21:30(21:00前打針)",04-24652525,臺中市西屯區福科路419號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、VAR、MMR、三合一疫苗、HPV、破傷風、帶狀皰疹疫苗、流感疫苗、日本腦炎疫苗
臺中市,西屯區,合約院所,3517062979,福安耳鼻喉科診所,"早上8:30-12:00
下午14:30-18:00
晚上18:30-21:30",04-24650233,臺中市西屯區西屯路三段153-2號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、帶狀皰疹疫苗、VAR、MMR
臺中市,西屯區,合約院所,3503270276,永群診所,"1、週一至週四
早上8:30-12:00
下午晚上15:30-21:30
2、週五休診
3、週六
早上8:00-12:00
4、週日及國定假日
早上8:30-12:00
下午晚上15:30-21:00",04-24651237,臺中市西屯區西屯路三段166-27號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,西屯區,合約院所,3517064419,奇譽耳鼻喉科診所,"週一至週六
早上08:30-12:00
下午15:00-18:00
晚上19:00-21:30",04-24523939,臺中市西屯區西屯路二段255號,各項常規疫苗,B型肝炎疫苗、帶狀皰疹疫苗、VAR(採預約制)
臺中市,西屯區,合約院所,3503270507,安家小兒科診所,"1、門診時間
早上07:30-12:00下午15:00-18:00晚上18:30-21:302、星期日休診(國定假日照常診)",04-22952020,臺中市西屯區大鵬路9號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、VAR、MMR、HPV、破傷風疫苗、帶狀皰疹疫苗
臺中市,西屯區,合約院所,3503270883,佑家親子診所,"週一至週五
早上08:00-11:30
晚上17:00-20:30",04-27086866,青海路2段242-31號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、水痘、MMR
臺中市,西屯區,合約院所,3503271406,幼光診所,"1、週一至週三及週五、六、日
上午08:00-1200
下午14:30-18:00
晚上18:30-21:30
2、週四休診",04-24615033,臺中市西屯區玉門路478號,各項常規疫苗,VAR、幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、MMR、ROTA
臺中市,西屯區,合約院所,3503271862,丞右診所,"周日至週三
上午8:00-12:00
下午3:00-6:00 
晚上7:00-9:30 
週四下午及周六整天休診",04-23160001,臺中市西屯區華美西街二段351號,各項常規疫苗,13PCV、皰疹病毒疫苗、VAR、流感、幼兒A型肝炎疫苗、成人A型肝炎疫苗
臺中市,西屯區,合約院所,3503271915,祥威耳鼻喉科診所,"星期一
晚上18:00-21:30
星期三
下午14:30-18:00
星期四
早上8:30-12:30
下午14:30-18:00
星期五
早上8:30-12:30
星期六
下午-晚上14:30-21:30
星期日下午14:30-18:00
星期二休診",04-27000132,臺中市西屯區青海路二段240-8號,各項常規疫苗,"幼兒A型肝炎疫苗、成人A型肝炎疫苗、13PCV、輪狀病毒疫苗、MMR、帶狀皰疹疫苗,成人三合一疫苗"
臺中市,南屯區,衛生所,2317070010,臺中市南屯區衛生所,"週二及週三
早上8:30-11:30",04-23827640,臺中巿南屯區向心南路811號,各項常規疫苗、卡介苗、育齡婦女MMR、23PPV,
臺中市,南屯區,合約院所,3517070293,郭品君診所,"週一至週六
早上8:30-12:00
下午15:00-18:00
晚上19:00-21:30",04-23871515,臺中巿南屯區黎明路一段1059號1樓,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、HPV、MMR
臺中市,南屯區,合約院所,3517070533,親子診所,"週一至週六
早上8:30-12:00
下午15:00-18:00
晚上19:00-21:30",04-23862626,臺中巿南屯區黎明路一段1091號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、HPV、Td、Flu
臺中市,南屯區,合約院所,3503280852,佳鴻診所,"週一至週六
早上8:30-12:00
下午15:00-18:00
晚上19:00-21:30",04-24739868,臺中巿南屯區文心南二路229號,各項常規疫苗,幼兒A型肝炎疫苗、B型肝炎疫苗、輪狀病毒疫苗、帶狀皰疹疫苗、HPV、VAR
臺中市,南屯區,合約院所,3517072180,賴東昇小兒科診所,"1、週一至週五
早上8:00-12:00
下午15:00-18:00
晚上19:00-21:30
2、週六
早上8:00-12:00
下午15:00-18:00",04-23280188,臺中巿南屯區大業路93號1樓,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、VAR 
臺中市,南屯區,合約院所,3503280110,大容診所,"週一至週六
早上8:30-12:30
下午晚上16:40-21:00",04-23288521,臺中巿南屯區大容東街14號,各項常規疫苗、23PPV,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3503281000,仁欣診所,"星期一~六
8:00-11:30、15:00-17:30
星期一~五
18:30-21:00",04-23803265,臺中巿南屯區黎明東街151號,各項常規疫苗、23PPV,成人A型肝炎疫苗、13PCV、23PPV、Tdap疫苗、HPV、帶狀皰疹疫苗、VAR、MMR
臺中市,南屯區,合約院所,3517070453,蘇晉暉診所,"星期一~六
8:30-12:00、15:00-18:00、19:00-21:30",04-23832676,臺中巿南屯區向心路35號,各項常規疫苗、23PPV,B型肝炎疫苗、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3517072279,林俊彥小兒科診所,"星期一~五
8:00-12:00、15:00-18:00、18:00-21:30
星期六
8:00-12:00、15:00-18:00",04-24702058,臺中巿南屯區黎明路一段229號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3517070499,李漢亮小兒科診所,星期一~六(8:00-12:0014:00-18:0018:00-21:30),04-23851435,臺中巿南屯區忠勇路41-3號,各項常規疫苗,B型肝炎疫苗
臺中市,南屯區,合約院所,3517073436,幼安診所,星期一三四五六日(8:00-12:0019:00-21:30),04-24751579,臺中巿南屯區大墩路263號,各項常規疫苗,成人A型肝炎疫苗、B型肝炎疫苗、13PCV、23PPV、Tdap疫苗
臺中市,南屯區,合約院所,3517073052,林子凱耳鼻喉科診所,星期一~六(8:30-12:0015:00-18:0019:00-21:30),04-23105758,臺中巿南屯區公益路2段19號,各項常規疫苗、23PPV ,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、23PPV、輪狀病毒疫苗、HPV
臺中市,南屯區,合約院所,917070029,林新醫療社團法人林新醫院,兒科門診時間,04-22586688,臺中巿南屯區惠中路三段36號,各項常規疫苗、卡介苗、23PPV ,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、23PPV、輪狀病毒疫苗、帶狀皰疹疫苗、2價HPV疫苗、4價9價HPV疫苗、Tdap疫苗
臺中市,南屯區,合約院所,3517071898,葉晉榮診所,"星期一~六
8:00-12:00、15:00-18:00、19:00-21:30",04-23869209,臺中巿南屯區忠勇路70-9號,各項常規疫苗,B型肝炎疫苗、13PCV、日本腦炎疫苗、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3517072411,姚耳鼻喉科診所,"星期一~六
8:30-12:00、15:00-18:00、18:30-21:30",04-23850089,臺中巿南屯區忠勇路25-6號,各項常規疫苗,B型肝炎疫苗、HPV
臺中市,南屯區,合約院所,3503280469,媽媽咪亞診所,"星期一~六
8:30-12:00
星期一~二
15:00-18:00
星期三~五
19:00-21:30",04-23190707,臺中巿南屯區公益路2段60號,各項常規疫苗,幼兒A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、成人三合一疫苗
臺中市,南屯區,合約院所,3503280898,邢志宇耳鼻喉科診所,"星期一~五及日
8:30-12:00、15:00-18:00、19:00-21:30",04-24735806,臺中巿南屯區南屯路二段252號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、MMR、HPV、Flu、帶狀皰疹疫苗、破傷風免疫球蛋白(TIG)
臺中市,南屯區,合約院所,3517070444,明道小兒科診所,"星期一~五
8:20-12:00、14:40-21:30
星期六
8:20-12:00",04-23845795,臺中巿南屯區向心南路933號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、HPV、帶狀皰疹疫苗、Flu、Var
臺中市,南屯區,合約院所,3517072368,博幼耳鼻喉科小兒科診所,"星期一~五
8:30-12:00、15:00-18:00、18:30-21:30
星期六
8:30-12:00、15:00-18:00",04-23270610,臺中巿南屯區公益路二段181號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、MMR
臺中市,南屯區,合約院所,3503280334,加寧診所,"星期一~二及四~六
9:00-12:00、18:00-21:00
星期三
18:00-21:00",04-22587087,臺中巿南屯區河南路四段393號,各項常規疫苗,B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,南屯區,合約院所,3517070837,施勝桓小兒科診所,"星期一~六
8:30-12:00、15:00-18:00、18:30-21:30",04-22581985,臺中巿南屯區黎明路二段286號,各項常規疫苗、23PPV,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、Tdap疫苗
臺中市,南屯區,合約院所,3517070515,張家強診所,星期一~六(7:30-12:0015:00-18:0018:30-21:30),04-22591683,臺中巿南屯區黎明路二段490號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、帶狀皰疹疫苗、VAR、HPV
臺中市,南屯區,合約院所,3517072260,汪小兒科診所,"星期一~三及五~六
8:30-12:00、15:00-18:0018:50-21:30
星期四
9:00-12:00、18:50-21:30",04-23811388,臺中市南屯區黎明路二段15號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、帶狀皰疹疫苗、VAR、HPV、JE
臺中市,南屯區,合約院所,3517072028,董建宗小兒科診所,"星期一~五
(8:30-12:00、15:00-18:00、18:50-21:30
星期日
9:00-12:00、15:00-18:00、18:50-21:30",04-23203873,臺中巿南屯區大墩路508號1樓,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,南屯區,合約院所,3517073230,小熊小兒科診所,"星期一~五
7:30-12:00、15:00-18:00、19:00-21:30
星期日
9:00-12:00、15:00-18:00、19:00-21:30",04-24759999,臺中巿南屯區向上南路179號,各項常規疫苗,輪狀病毒疫苗
臺中市,南屯區,合約院所,3517072831,張文吉小兒科診所,"星期一~五
8:30-12:30、17:30-21:30
星期六
8:30-12:30",04-24724988,臺中巿南屯區向上南路一段273號,,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、HPV、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3517072304,寶貝熊小兒科診所,"星期一~五
8:30-12:00、15:00-18:00、19:00-21:30
星期六
8:30-12:00、19:00-21:30",04-22517622,臺中巿南屯區公益路二段366號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,南屯區,合約院所,3503280432,上怡診所,"星期一~二
9:00-12:00、14:30-18:00、19:00-22:00
星期四~日
9:00-12:00、14:30-18:00、19:00-22:00",04-23807238,臺中巿南屯區大墩十一街615號,各項常規疫苗,幼兒A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,南屯區,合約院所,3503280914,忠勇診所,"週一~週五(週三下午休診)
上午8:00-12:00(11:00前接種完畢)
下午2:30-6:00(5:00之前接種完畢)
晚上6:30-9:30(8:30之前接種完畢)
週六
早上8:00-12:00(11:00前接種完畢)",04-23826625,臺中巿南屯區忠勇路67-3號1樓,各項常規疫苗,幼兒A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗、VAR、MMR、三合一疫苗、破傷風、流感疫苗、日本腦炎疫苗、帶狀皰疹疫苗
臺中市,南屯區,合約院所,3517070757,蘇德慶診所,"星期一~五
9:00-12:00、15:00-18:00、18:30-21:30
星期六
9:00-12:00、15:00-18:00",04-24717572,臺中巿南屯區東興路二段57號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、13PCV、輪狀病毒疫苗、日腦、帶狀皰疹疫苗、MMR、VAR
臺中市,南屯區,合約院所,3503280558,薛凱中診所,"星期一三五六
8:00-12:00、16:00-18:30、19:00-21:30
星期二
8:00-12:00、16:00-18:30
星期四
16:00-18:30、19:00-21:30",04-24716898,臺中巿南屯區大墩路383號,各項常規疫苗,幼兒A型肝炎疫苗、成人A型肝炎疫苗、B型肝炎疫苗、13PCV、輪狀病毒疫苗
臺中市,南區,衛生所,2317040012,臺中市南區衛生所,"常規疫苗每週二、週三上午08：30~11：30(掛號至11：20)
卡介苗：每個月第一週星期三上午09：00~11：00(國定假日除外)",04-22629735,臺中市南區工學路72號2樓,各項常規疫苗、卡介苗、育齡婦女MMR、23PPV、國健署補助國中HPV,無
臺中市,南區,合約院所,3517040697,陳德義小兒科診所,"上午08：30-12：00
下午15：00-17：30
晚上18：30-21：30
(每週四上午、下午，週日全天為休診)",04-22650913,臺中市南區美村南路147號,各項常規疫苗,B型肝炎疫苗、ROTA、流感
臺中市,南區,合約院所,3517040777,陳豪江診所,"上午08：40-12：00
下午15：10-17：30
晚上18：40-21：00
(每週六下午、晚上，週日全天為休診)",04-22622132,臺中市南區復興路二段101號,各項常規疫苗,流感
臺中市,南區,合約院所,3503250256,淵元兒科診所,"上午08：00-12：00
下午15：00-18：00
晚上18：30-21：00
(每週三全天、每週六晚上休診)",04-23755460,臺中市南區南屯路一段271號,各項常規疫苗,幼兒A型肝炎疫苗、B型肝炎疫苗、13PCV、JE-CV、HPV、VAR、皰疹疫苗、ROTA、流感
臺中市,南區,合約院所,3503250149,穎眾兒科診所,"上午07：30-12：00(週六上午08：00開診)
下午15：30-18：30
晚上19：00-21：30
(每週日全天休診)",04-22603549,臺中市南區工學路159號,各項常規疫苗,13PCV、HPV、VAR、皰疹疫苗、破傷風、MMR、B型肝炎疫苗、流感
