確定病名,死亡年份,死亡週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,新莊區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,新莊區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,新莊區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,樹林區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,三峽區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,三峽區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,三峽區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,淡水區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,汐止區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,汐止區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,汐止區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,汐止區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,土城區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,蘆洲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,五股區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,深坑區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,石門區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,八里區,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新北市,金山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,桃園區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,桃園區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,中壢區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,中壢區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,大溪區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,楊梅區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,蘆竹區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,蘆竹區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,龜山區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,八德區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,八德區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,龍潭區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,平鎮區,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,平鎮區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,平鎮區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,桃園市,新屋區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,關西鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,竹北市,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,竹北市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,竹北市,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,湖口鄉,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,湖口鄉,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,新豐鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,新竹縣,寶山鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,宜蘭市,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,羅東鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,頭城鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,礁溪鄉,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,礁溪鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,員山鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,宜蘭縣,五結鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,苗栗市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,苗栗市,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,通霄鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,通霄鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,頭份市,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,頭份市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,頭份市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,卓蘭鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,大湖鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,公館鄉,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,南庄鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,苗栗縣,獅潭鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,彰化市,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,彰化市,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,彰化市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,彰化市,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,鹿港鎮,M,否,30-34,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,鹿港鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,鹿港鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,和美鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,員林市,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,員林市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,員林市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,二林鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,福興鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,秀水鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,芬園鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,大村鄉,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,社頭鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,田尾鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,彰化縣,芳苑鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,埔里鎮,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,埔里鎮,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,埔里鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,草屯鎮,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,竹山鎮,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,竹山鎮,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,名間鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,魚池鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,南投縣,仁愛鄉,M,否,45-49,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,斗六市,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,北港鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,古坑鄉,F,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,古坑鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,大埤鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,台西鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,雲林縣,元長鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,朴子市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,大林鎮,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,東石鄉,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,鹿草鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,水上鄉,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,水上鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,中埔鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,嘉義縣,竹崎鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,屏東縣,長治鄉,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,屏東縣,高樹鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,屏東縣,內埔鄉,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,花蓮縣,花蓮市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,花蓮縣,鳳林鎮,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,花蓮縣,吉安鄉,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,台東縣,台東市,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,台東縣,成功鎮,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,台東縣,長濱鄉,F,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,08,金門縣,金湖鎮,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,松山區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,松山區,M,否,65-69,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,松山區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,松山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,大安區,F,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,大安區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,大同區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,中山區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,中山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,內湖區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,士林區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,士林區,F,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,士林區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,北投區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,北投區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,信義區,F,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,信義區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,萬華區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,萬華區,M,否,70+,3
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台北市,文山區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,豐原區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,豐原區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,東勢區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,大甲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,大甲區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,清水區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,后里區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,神岡區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,潭子區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,潭子區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,大雅區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,石岡區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,石岡區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,烏日區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,龍井區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,霧峰區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,太平區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,太平區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,大里區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,大里區,M,否,70+,4
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,東區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,東區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,西區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,南區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,北區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,西屯區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,西屯區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,南屯區,M,否,55-59,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,南屯區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,北屯區,F,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台中市,北屯區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新營區,F,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新營區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新營區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,白河區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新化區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,柳營區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,東山區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,下營區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,六甲區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,官田區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,七股區,M,否,40-44,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,七股區,M,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,將軍區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新市區,M,否,60-64,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,新市區,M,否,65-69,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,安定區,M,否,70+,2
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,歸仁區,M,否,50-54,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,關廟區,F,否,70+,1
嚴重特殊傳染性肺炎(112/3/19以前病例定義版本),2023,09,台南市,永康區,M,否,60-64,1
