確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2023,01,高雄市,路竹區,F,0,70+,1,64000,64000240
19CoV,2023,01,高雄市,那瑪夏區,M,0,65~69,1,64000,64000380
19CoV,2023,01,高雄市,阿蓮區,M,0,55~59,1,64000,64000230
19CoV,2023,01,高雄市,鳥松區,F,0,40~44,1,64000,64000180
19CoV,2023,01,高雄市,鳥松區,F,0,70+,1,64000,64000180
19CoV,2023,01,高雄市,鳥松區,M,0,70+,1,64000,64000180
19CoV,2023,01,高雄市,鳳山區,F,0,35~39,1,64000,64000120
19CoV,2023,01,高雄市,鳳山區,M,0,50~54,1,64000,64000120
19CoV,2023,01,高雄市,鳳山區,M,0,60~64,1,64000,64000120
19CoV,2023,01,高雄市,鳳山區,F,0,65~69,1,64000,64000120
19CoV,2023,01,高雄市,鳳山區,F,0,70+,9,64000,64000120
19CoV,2023,01,高雄市,鳳山區,M,0,70+,3,64000,64000120
19CoV,2023,01,高雄市,鼓山區,F,0,65~69,1,64000,64000020
19CoV,2023,01,高雄市,鼓山區,F,0,70+,3,64000,64000020
19CoV,2023,01,高雄市,鼓山區,M,0,70+,4,64000,64000020
19CoV,2023,01,新北市,三峽區,M,0,60~64,1,65000,65000090
19CoV,2023,01,新北市,三峽區,M,0,70+,3,65000,65000090
19CoV,2023,01,新北市,三芝區,F,0,70+,2,65000,65000210
19CoV,2023,01,新北市,三芝區,M,0,70+,2,65000,65000210
19CoV,2023,01,新北市,三重區,F,0,40~44,1,65000,65000020
19CoV,2023,01,新北市,三重區,M,0,55~59,1,65000,65000020
19CoV,2023,01,新北市,三重區,M,0,60~64,3,65000,65000020
19CoV,2023,01,新北市,三重區,F,0,65~69,1,65000,65000020
19CoV,2023,01,新北市,三重區,M,0,65~69,2,65000,65000020
19CoV,2023,01,新北市,三重區,F,0,70+,7,65000,65000020
19CoV,2023,01,新北市,三重區,M,0,70+,12,65000,65000020
19CoV,2023,01,新北市,中和區,F,0,50~54,2,65000,65000030
19CoV,2023,01,新北市,中和區,M,0,55~59,1,65000,65000030
19CoV,2023,01,新北市,中和區,F,0,60~64,1,65000,65000030
19CoV,2023,01,新北市,中和區,M,0,60~64,1,65000,65000030
19CoV,2023,01,新北市,中和區,M,0,65~69,2,65000,65000030
19CoV,2023,01,新北市,中和區,F,0,70+,10,65000,65000030
19CoV,2023,01,新北市,中和區,M,0,70+,22,65000,65000030
19CoV,2023,01,新北市,五股區,F,0,70+,3,65000,65000150
19CoV,2023,01,新北市,五股區,M,0,70+,1,65000,65000150
19CoV,2023,01,新北市,八里區,F,0,55~59,1,65000,65000230
19CoV,2023,01,新北市,八里區,F,0,65~69,1,65000,65000230
19CoV,2023,01,新北市,八里區,F,0,70+,2,65000,65000230
19CoV,2023,01,新北市,土城區,F,0,55~59,1,65000,65000130
19CoV,2023,01,新北市,土城區,M,0,60~64,2,65000,65000130
19CoV,2023,01,新北市,土城區,F,0,65~69,1,65000,65000130
19CoV,2023,01,新北市,土城區,M,0,65~69,1,65000,65000130
19CoV,2023,01,新北市,土城區,F,0,70+,3,65000,65000130
19CoV,2023,01,新北市,土城區,M,0,70+,6,65000,65000130
19CoV,2023,01,新北市,平溪區,M,0,70+,2,65000,65000240
19CoV,2023,01,新北市,新店區,M,0,45~49,1,65000,65000060
19CoV,2023,01,新北市,新店區,M,0,60~64,2,65000,65000060
19CoV,2023,01,新北市,新店區,F,0,65~69,1,65000,65000060
19CoV,2023,01,新北市,新店區,F,0,70+,9,65000,65000060
19CoV,2023,01,新北市,新店區,M,0,70+,12,65000,65000060
19CoV,2023,01,新北市,新莊區,F,0,45~49,1,65000,65000050
19CoV,2023,01,新北市,新莊區,F,0,50~54,2,65000,65000050
19CoV,2023,01,新北市,新莊區,M,0,50~54,1,65000,65000050
19CoV,2023,01,新北市,新莊區,M,0,55~59,2,65000,65000050
19CoV,2023,01,新北市,新莊區,F,0,60~64,1,65000,65000050
19CoV,2023,01,新北市,新莊區,M,0,60~64,2,65000,65000050
19CoV,2023,01,新北市,新莊區,F,0,65~69,1,65000,65000050
19CoV,2023,01,新北市,新莊區,M,0,65~69,3,65000,65000050
19CoV,2023,01,新北市,新莊區,F,0,70+,7,65000,65000050
19CoV,2023,01,新北市,新莊區,M,0,70+,13,65000,65000050
19CoV,2023,01,新北市,板橋區,F,0,50~54,1,65000,65000010
19CoV,2023,01,新北市,板橋區,F,0,55~59,1,65000,65000010
19CoV,2023,01,新北市,板橋區,M,0,60~64,1,65000,65000010
19CoV,2023,01,新北市,板橋區,M,0,65~69,1,65000,65000010
19CoV,2023,01,新北市,板橋區,F,0,70+,9,65000,65000010
19CoV,2023,01,新北市,板橋區,M,0,70+,12,65000,65000010
19CoV,2023,01,新北市,林口區,M,0,35~39,1,65000,65000170
19CoV,2023,01,新北市,林口區,F,0,60~64,1,65000,65000170
19CoV,2023,01,新北市,林口區,F,0,70+,1,65000,65000170
19CoV,2023,01,新北市,林口區,M,0,70+,4,65000,65000170
19CoV,2023,01,新北市,樹林區,M,0,55~59,1,65000,65000070
19CoV,2023,01,新北市,樹林區,M,0,65~69,2,65000,65000070
19CoV,2023,01,新北市,樹林區,F,0,70+,1,65000,65000070
19CoV,2023,01,新北市,樹林區,M,0,70+,2,65000,65000070
19CoV,2023,01,新北市,永和區,M,0,60~64,1,65000,65000040
19CoV,2023,01,新北市,永和區,F,0,65~69,1,65000,65000040
19CoV,2023,01,新北市,永和區,M,0,65~69,1,65000,65000040
19CoV,2023,01,新北市,永和區,F,0,70+,4,65000,65000040
19CoV,2023,01,新北市,永和區,M,0,70+,5,65000,65000040
19CoV,2023,01,新北市,汐止區,M,0,55~59,1,65000,65000110
19CoV,2023,01,新北市,汐止區,F,0,60~64,2,65000,65000110
19CoV,2023,01,新北市,汐止區,M,0,60~64,2,65000,65000110
19CoV,2023,01,新北市,汐止區,M,0,65~69,3,65000,65000110
19CoV,2023,01,新北市,汐止區,F,0,70+,7,65000,65000110
19CoV,2023,01,新北市,汐止區,M,0,70+,9,65000,65000110
19CoV,2023,01,新北市,泰山區,F,0,65~69,1,65000,65000160
19CoV,2023,01,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2023,01,新北市,泰山區,M,0,70+,2,65000,65000160
19CoV,2023,01,新北市,淡水區,M,0,60~64,1,65000,65000100
19CoV,2023,01,新北市,淡水區,F,0,70+,8,65000,65000100
19CoV,2023,01,新北市,淡水區,M,0,70+,11,65000,65000100
19CoV,2023,01,新北市,深坑區,F,0,70+,1,65000,65000180
19CoV,2023,01,新北市,深坑區,M,0,70+,1,65000,65000180
19CoV,2023,01,新北市,瑞芳區,M,0,60~64,1,65000,65000120
19CoV,2023,01,新北市,瑞芳區,F,0,70+,2,65000,65000120
19CoV,2023,01,新北市,萬里區,F,0,70+,1,65000,65000280
19CoV,2023,01,新北市,萬里區,M,0,70+,2,65000,65000280
19CoV,2023,01,新北市,蘆洲區,M,0,60~64,1,65000,65000140
19CoV,2023,01,新北市,蘆洲區,M,0,65~69,1,65000,65000140
19CoV,2023,01,新北市,蘆洲區,F,0,70+,6,65000,65000140
19CoV,2023,01,新北市,蘆洲區,M,0,70+,6,65000,65000140
19CoV,2023,01,新北市,貢寮區,F,0,70+,1,65000,65000260
19CoV,2023,01,新北市,鶯歌區,F,0,65~69,1,65000,65000080
19CoV,2023,01,新北市,鶯歌區,F,0,70+,2,65000,65000080
19CoV,2023,01,新北市,鶯歌區,M,0,70+,4,65000,65000080
19CoV,2023,01,台中市,中區,M,0,70+,1,66000,66000010
19CoV,2023,01,台中市,北區,F,0,35~39,1,66000,66000050
19CoV,2023,01,台中市,北區,M,0,55~59,1,66000,66000050
19CoV,2023,01,台中市,北區,M,0,65~69,1,66000,66000050
19CoV,2023,01,台中市,北區,F,0,70+,5,66000,66000050
19CoV,2023,01,台中市,北區,M,0,70+,4,66000,66000050
19CoV,2023,01,台中市,北屯區,M,0,45~49,1,66000,66000080
19CoV,2023,01,台中市,北屯區,F,0,60~64,1,66000,66000080
19CoV,2023,01,台中市,北屯區,F,0,65~69,1,66000,66000080
19CoV,2023,01,台中市,北屯區,F,0,70+,4,66000,66000080
19CoV,2023,01,台中市,北屯區,M,0,70+,8,66000,66000080
19CoV,2023,01,台中市,南區,M,0,50~54,1,66000,66000030
19CoV,2023,01,台中市,南區,F,0,70+,2,66000,66000030
19CoV,2023,01,台中市,南區,M,0,70+,2,66000,66000030
19CoV,2023,01,台中市,南屯區,M,0,60~64,1,66000,66000070
19CoV,2023,01,台中市,南屯區,F,0,70+,5,66000,66000070
19CoV,2023,01,台中市,南屯區,M,0,70+,5,66000,66000070
19CoV,2023,01,台中市,后里區,F,0,70+,2,66000,66000150
19CoV,2023,01,台中市,和平區,F,0,65~69,1,66000,66000290
19CoV,2023,01,台中市,外埔區,F,0,70+,1,66000,66000210
19CoV,2023,01,台中市,外埔區,M,0,70+,1,66000,66000210
19CoV,2023,01,台中市,大甲區,F,0,70+,3,66000,66000110
19CoV,2023,01,台中市,大甲區,M,0,70+,4,66000,66000110
19CoV,2023,01,台中市,大肚區,M,0,60~64,1,66000,66000240
19CoV,2023,01,台中市,大肚區,F,0,70+,2,66000,66000240
19CoV,2023,01,台中市,大肚區,M,0,70+,2,66000,66000240
19CoV,2023,01,台中市,大里區,M,0,55~59,1,66000,66000280
19CoV,2023,01,台中市,大里區,M,0,60~64,2,66000,66000280
19CoV,2023,01,台中市,大里區,M,0,65~69,1,66000,66000280
19CoV,2023,01,台中市,大里區,F,0,70+,4,66000,66000280
19CoV,2023,01,台中市,大里區,M,0,70+,5,66000,66000280
19CoV,2023,01,台中市,大雅區,F,0,60~64,1,66000,66000180
19CoV,2023,01,台中市,大雅區,M,0,70+,3,66000,66000180
19CoV,2023,01,台中市,太平區,M,0,40~44,1,66000,66000270
19CoV,2023,01,台中市,太平區,F,0,45~49,1,66000,66000270
19CoV,2023,01,台中市,太平區,M,0,50~54,1,66000,66000270
19CoV,2023,01,台中市,太平區,M,0,60~64,2,66000,66000270
19CoV,2023,01,台中市,太平區,M,0,65~69,4,66000,66000270
19CoV,2023,01,台中市,太平區,F,0,70+,2,66000,66000270
19CoV,2023,01,台中市,太平區,M,0,70+,2,66000,66000270
19CoV,2023,01,台中市,新社區,F,0,70+,1,66000,66000190
19CoV,2023,01,台中市,東區,F,0,70+,4,66000,66000020
19CoV,2023,01,台中市,東區,M,0,70+,4,66000,66000020
19CoV,2023,01,台中市,東勢區,M,0,65~69,1,66000,66000100
19CoV,2023,01,台中市,東勢區,F,0,70+,2,66000,66000100
19CoV,2023,01,台中市,梧棲區,F,0,65~69,1,66000,66000140
19CoV,2023,01,台中市,梧棲區,F,0,70+,1,66000,66000140
19CoV,2023,01,台中市,梧棲區,M,0,70+,1,66000,66000140
19CoV,2023,01,台中市,沙鹿區,F,0,25~29,1,66000,66000130
19CoV,2023,01,台中市,沙鹿區,M,0,65~69,1,66000,66000130
19CoV,2023,01,台中市,沙鹿區,M,0,70+,3,66000,66000130
19CoV,2023,01,台中市,清水區,F,0,65~69,2,66000,66000120
19CoV,2023,01,台中市,清水區,F,0,70+,3,66000,66000120
19CoV,2023,01,台中市,清水區,M,0,70+,5,66000,66000120
19CoV,2023,01,台中市,潭子區,F,0,70+,5,66000,66000170
19CoV,2023,01,台中市,潭子區,M,0,70+,2,66000,66000170
19CoV,2023,01,台中市,烏日區,F,0,70+,1,66000,66000230
19CoV,2023,01,台中市,烏日區,M,0,70+,2,66000,66000230
19CoV,2023,01,台中市,石岡區,M,0,70+,1,66000,66000200
19CoV,2023,01,台中市,神岡區,M,0,65~69,1,66000,66000160
19CoV,2023,01,台中市,神岡區,M,0,70+,1,66000,66000160
19CoV,2023,01,台中市,西區,F,0,70+,4,66000,66000040
19CoV,2023,01,台中市,西區,M,0,70+,3,66000,66000040
19CoV,2023,01,台中市,西屯區,M,0,40~44,1,66000,66000060
19CoV,2023,01,台中市,西屯區,F,0,50~54,1,66000,66000060
19CoV,2023,01,台中市,西屯區,M,0,60~64,1,66000,66000060
19CoV,2023,01,台中市,西屯區,M,0,65~69,1,66000,66000060
19CoV,2023,01,台中市,西屯區,F,0,70+,5,66000,66000060
19CoV,2023,01,台中市,西屯區,M,0,70+,2,66000,66000060
19CoV,2023,01,台中市,豐原區,M,0,60~64,1,66000,66000090
19CoV,2023,01,台中市,豐原區,F,0,70+,5,66000,66000090
19CoV,2023,01,台中市,豐原區,M,0,70+,7,66000,66000090
19CoV,2023,01,台中市,霧峰區,M,0,65~69,1,66000,66000260
19CoV,2023,01,台中市,龍井區,M,0,50~54,1,66000,66000250
19CoV,2023,01,台中市,龍井區,F,0,65~69,1,66000,66000250
19CoV,2023,01,台中市,龍井區,M,0,70+,1,66000,66000250
19CoV,2023,01,台南市,七股區,M,0,70+,2,67000,67000150
19CoV,2023,01,台南市,下營區,M,0,70+,1,67000,67000080
19CoV,2023,01,台南市,中西區,F,0,70+,2,67000,67000370
19CoV,2023,01,台南市,中西區,M,0,70+,2,67000,67000370
19CoV,2023,01,台南市,仁德區,M,0,70+,2,67000,67000270
19CoV,2023,01,台南市,佳里區,M,0,70+,3,67000,67000120
19CoV,2023,01,台南市,六甲區,M,0,60~64,1,67000,67000090
19CoV,2023,01,台南市,六甲區,M,0,70+,1,67000,67000090
19CoV,2023,01,台南市,北區,F,0,70+,3,67000,67000340
19CoV,2023,01,台南市,北區,M,0,70+,2,67000,67000340
19CoV,2023,01,台南市,南區,M,0,60~64,1,67000,67000330
19CoV,2023,01,台南市,南區,F,0,70+,3,67000,67000330
19CoV,2023,01,台南市,南區,M,0,70+,1,67000,67000330
19CoV,2023,01,台南市,南化區,F,0,70+,1,67000,67000250
19CoV,2023,01,台南市,南化區,M,0,70+,1,67000,67000250
19CoV,2023,01,台南市,善化區,F,0,70+,2,67000,67000190
19CoV,2023,01,台南市,善化區,M,0,70+,3,67000,67000190
19CoV,2023,01,台南市,大內區,F,0,70+,1,67000,67000110
19CoV,2023,01,台南市,大內區,M,0,70+,1,67000,67000110
19CoV,2023,01,台南市,學甲區,F,0,65~69,1,67000,67000130
19CoV,2023,01,台南市,學甲區,F,0,70+,2,67000,67000130
19CoV,2023,01,台南市,安南區,F,0,55~59,1,67000,67000350
19CoV,2023,01,台南市,安南區,M,0,55~59,1,67000,67000350
19CoV,2023,01,台南市,安南區,M,0,60~64,2,67000,67000350
19CoV,2023,01,台南市,安南區,F,0,70+,2,67000,67000350
19CoV,2023,01,台南市,安平區,F,0,70+,2,67000,67000360
19CoV,2023,01,台南市,安平區,M,0,70+,1,67000,67000360
19CoV,2023,01,台南市,官田區,F,0,70+,2,67000,67000100
19CoV,2023,01,台南市,後壁區,F,0,70+,2,67000,67000050
19CoV,2023,01,台南市,後壁區,M,0,70+,1,67000,67000050
19CoV,2023,01,台南市,新化區,F,0,65~69,1,67000,67000180
19CoV,2023,01,台南市,新化區,F,0,70+,3,67000,67000180
19CoV,2023,01,台南市,新化區,M,0,70+,1,67000,67000180
19CoV,2023,01,台南市,新市區,M,0,70+,1,67000,67000200
19CoV,2023,01,台南市,新營區,M,0,70+,1,67000,67000010
19CoV,2023,01,台南市,東區,F,0,65~69,1,67000,67000320
19CoV,2023,01,台南市,東區,M,0,65~69,1,67000,67000320
19CoV,2023,01,台南市,東區,F,0,70+,10,67000,67000320
19CoV,2023,01,台南市,東區,M,0,70+,4,67000,67000320
19CoV,2023,01,台南市,東山區,F,0,70+,1,67000,67000060
19CoV,2023,01,台南市,東山區,M,0,70+,1,67000,67000060
19CoV,2023,01,台南市,楠西區,F,0,70+,1,67000,67000240
19CoV,2023,01,台南市,歸仁區,M,0,50~54,1,67000,67000280
19CoV,2023,01,台南市,永康區,M,0,50~54,1,67000,67000310
19CoV,2023,01,台南市,永康區,M,0,60~64,1,67000,67000310
19CoV,2023,01,台南市,永康區,F,0,70+,4,67000,67000310
19CoV,2023,01,台南市,永康區,M,0,70+,8,67000,67000310
19CoV,2023,01,台南市,玉井區,F,0,70+,1,67000,67000230
19CoV,2023,01,台南市,白河區,F,0,70+,2,67000,67000030
19CoV,2023,01,台南市,白河區,M,0,70+,1,67000,67000030
19CoV,2023,01,台南市,鹽水區,F,0,70+,1,67000,67000020
19CoV,2023,01,台南市,麻豆區,F,0,70+,1,67000,67000070
19CoV,2023,01,台南市,麻豆區,M,0,70+,1,67000,67000070
19CoV,2023,01,桃園市,中壢區,M,0,35~39,1,68000,68000020
19CoV,2023,01,桃園市,中壢區,M,0,55~59,1,68000,68000020
19CoV,2023,01,桃園市,中壢區,M,0,65~69,1,68000,68000020
19CoV,2023,01,桃園市,中壢區,F,0,70+,5,68000,68000020
19CoV,2023,01,桃園市,中壢區,M,0,70+,8,68000,68000020
19CoV,2023,01,桃園市,八德區,M,0,25~29,1,68000,68000080
19CoV,2023,01,桃園市,八德區,F,0,60~64,1,68000,68000080
19CoV,2023,01,桃園市,八德區,M,0,65~69,1,68000,68000080
19CoV,2023,01,桃園市,八德區,F,0,70+,2,68000,68000080
19CoV,2023,01,桃園市,八德區,M,0,70+,2,68000,68000080
19CoV,2023,01,桃園市,大園區,F,0,70+,2,68000,68000060
19CoV,2023,01,桃園市,大園區,M,0,70+,1,68000,68000060
19CoV,2023,01,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2023,01,桃園市,大溪區,M,0,70+,1,68000,68000030
19CoV,2023,01,桃園市,平鎮區,M,0,55~59,1,68000,68000100
19CoV,2023,01,桃園市,平鎮區,F,0,70+,4,68000,68000100
19CoV,2023,01,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CoV,2023,01,桃園市,新屋區,F,0,70+,1,68000,68000110
19CoV,2023,01,桃園市,新屋區,M,0,70+,2,68000,68000110
19CoV,2023,01,桃園市,桃園區,M,0,20~24,1,68000,68000010
19CoV,2023,01,桃園市,桃園區,M,0,25~29,1,68000,68000010
19CoV,2023,01,桃園市,桃園區,M,0,50~54,1,68000,68000010
19CoV,2023,01,桃園市,桃園區,M,0,55~59,2,68000,68000010
19CoV,2023,01,桃園市,桃園區,M,0,65~69,1,68000,68000010
19CoV,2023,01,桃園市,桃園區,F,0,70+,5,68000,68000010
19CoV,2023,01,桃園市,桃園區,M,0,70+,10,68000,68000010
19CoV,2023,01,桃園市,楊梅區,M,0,40~44,1,68000,68000040
19CoV,2023,01,桃園市,楊梅區,F,0,70+,3,68000,68000040
19CoV,2023,01,桃園市,楊梅區,M,0,70+,2,68000,68000040
19CoV,2023,01,桃園市,蘆竹區,M,0,65~69,1,68000,68000050
19CoV,2023,01,桃園市,蘆竹區,F,0,70+,4,68000,68000050
19CoV,2023,01,桃園市,蘆竹區,M,0,70+,2,68000,68000050
19CoV,2023,01,桃園市,觀音區,F,0,70+,3,68000,68000120
19CoV,2023,01,桃園市,觀音區,M,0,70+,1,68000,68000120
19CoV,2023,01,桃園市,龍潭區,F,0,40~44,1,68000,68000090
19CoV,2023,01,桃園市,龍潭區,M,0,55~59,1,68000,68000090
19CoV,2023,01,桃園市,龍潭區,M,0,60~64,3,68000,68000090
19CoV,2023,01,桃園市,龍潭區,M,0,65~69,1,68000,68000090
19CoV,2023,01,桃園市,龍潭區,F,0,70+,2,68000,68000090
19CoV,2023,01,桃園市,龍潭區,M,0,70+,8,68000,68000090
19CoV,2023,01,桃園市,龜山區,F,0,55~59,1,68000,68000070
19CoV,2023,01,桃園市,龜山區,M,0,65~69,1,68000,68000070
19CoV,2023,01,桃園市,龜山區,F,0,70+,5,68000,68000070
19CoV,2023,01,桃園市,龜山區,M,0,70+,5,68000,68000070
19CoV,2023,02,金門縣,金湖鎮,F,0,55~59,1,09020,09020030
19CoV,2023,02,金門縣,金湖鎮,F,0,70+,1,09020,09020030
19CoV,2023,02,宜蘭縣,三星鄉,M,0,55~59,1,10002,10002100
19CoV,2023,02,宜蘭縣,五結鄉,F,0,70+,1,10002,10002090
19CoV,2023,02,宜蘭縣,五結鄉,M,0,70+,1,10002,10002090
19CoV,2023,02,宜蘭縣,冬山鄉,F,0,70+,1,10002,10002080
19CoV,2023,02,宜蘭縣,冬山鄉,M,0,70+,2,10002,10002080
19CoV,2023,02,宜蘭縣,員山鄉,F,0,70+,1,10002,10002070
19CoV,2023,02,宜蘭縣,員山鄉,M,0,70+,2,10002,10002070
19CoV,2023,02,宜蘭縣,壯圍鄉,M,0,70+,1,10002,10002060
19CoV,2023,02,宜蘭縣,大同鄉,F,0,70+,1,10002,10002110
19CoV,2023,02,宜蘭縣,宜蘭市,F,0,70+,3,10002,10002010
19CoV,2023,02,宜蘭縣,宜蘭市,M,0,70+,1,10002,10002010
19CoV,2023,02,宜蘭縣,礁溪鄉,M,0,65~69,1,10002,10002050
19CoV,2023,02,宜蘭縣,礁溪鄉,F,0,70+,1,10002,10002050
19CoV,2023,02,宜蘭縣,礁溪鄉,M,0,70+,3,10002,10002050
19CoV,2023,02,宜蘭縣,羅東鎮,F,0,65~69,1,10002,10002020
19CoV,2023,02,宜蘭縣,羅東鎮,F,0,70+,3,10002,10002020
19CoV,2023,02,宜蘭縣,羅東鎮,M,0,70+,2,10002,10002020
19CoV,2023,02,宜蘭縣,蘇澳鎮,F,0,70+,1,10002,10002030
19CoV,2023,02,宜蘭縣,頭城鎮,M,0,70+,2,10002,10002040
19CoV,2023,02,新竹縣,寶山鄉,M,0,70+,2,10004,10004100
19CoV,2023,02,新竹縣,尖石鄉,M,0,55~59,1,10004,10004120
19CoV,2023,02,新竹縣,峨眉鄉,M,0,70+,1,10004,10004110
19CoV,2023,02,新竹縣,新埔鎮,M,0,70+,1,10004,10004030
19CoV,2023,02,新竹縣,新豐鄉,F,0,70+,2,10004,10004060
19CoV,2023,02,新竹縣,新豐鄉,M,0,70+,4,10004,10004060
19CoV,2023,02,新竹縣,湖口鄉,F,0,65~69,1,10004,10004050
19CoV,2023,02,新竹縣,湖口鄉,M,0,65~69,1,10004,10004050
19CoV,2023,02,新竹縣,湖口鄉,F,0,70+,3,10004,10004050
19CoV,2023,02,新竹縣,湖口鄉,M,0,70+,5,10004,10004050
19CoV,2023,02,新竹縣,竹北市,M,0,50~54,1,10004,10004010
19CoV,2023,02,新竹縣,竹北市,M,0,60~64,1,10004,10004010
19CoV,2023,02,新竹縣,竹北市,F,0,70+,2,10004,10004010
19CoV,2023,02,新竹縣,竹北市,M,0,70+,1,10004,10004010
19CoV,2023,02,新竹縣,竹東鎮,M,0,65~69,1,10004,10004020
19CoV,2023,02,新竹縣,竹東鎮,F,0,70+,6,10004,10004020
19CoV,2023,02,新竹縣,竹東鎮,M,0,70+,2,10004,10004020
19CoV,2023,02,新竹縣,芎林鄉,F,0,55~59,1,10004,10004070
19CoV,2023,02,新竹縣,芎林鄉,F,0,70+,1,10004,10004070
19CoV,2023,02,新竹縣,關西鎮,F,0,70+,1,10004,10004040
19CoV,2023,02,苗栗縣,三義鄉,M,0,55~59,1,10005,10005130
19CoV,2023,02,苗栗縣,三義鄉,F,0,70+,1,10005,10005130
19CoV,2023,02,苗栗縣,三義鄉,M,0,70+,1,10005,10005130
19CoV,2023,02,苗栗縣,公館鄉,M,0,50~54,1,10005,10005090
19CoV,2023,02,苗栗縣,公館鄉,M,0,70+,4,10005,10005090
19CoV,2023,02,苗栗縣,卓蘭鎮,F,0,70+,1,10005,10005070
19CoV,2023,02,苗栗縣,卓蘭鎮,M,0,70+,1,10005,10005070
19CoV,2023,02,苗栗縣,南庄鄉,M,0,70+,2,10005,10005110
19CoV,2023,02,苗栗縣,大湖鄉,M,0,70+,1,10005,10005080
19CoV,2023,02,苗栗縣,獅潭鄉,F,0,70+,1,10005,10005170
19CoV,2023,02,苗栗縣,竹南鎮,F,0,50~54,1,10005,10005040
19CoV,2023,02,苗栗縣,竹南鎮,M,0,55~59,1,10005,10005040
19CoV,2023,02,苗栗縣,竹南鎮,F,0,70+,1,10005,10005040
19CoV,2023,02,苗栗縣,竹南鎮,M,0,70+,4,10005,10005040
19CoV,2023,02,苗栗縣,苑裡鎮,M,0,70+,3,10005,10005020
19CoV,2023,02,苗栗縣,苗栗市,F,0,65~69,1,10005,10005010
19CoV,2023,02,苗栗縣,苗栗市,F,0,70+,2,10005,10005010
19CoV,2023,02,苗栗縣,苗栗市,M,0,70+,5,10005,10005010
19CoV,2023,02,苗栗縣,西湖鄉,M,0,60~64,1,10005,10005140
19CoV,2023,02,苗栗縣,通霄鎮,M,0,60~64,1,10005,10005030
19CoV,2023,02,苗栗縣,通霄鎮,M,0,65~69,1,10005,10005030
19CoV,2023,02,苗栗縣,通霄鎮,F,0,70+,2,10005,10005030
19CoV,2023,02,苗栗縣,通霄鎮,M,0,70+,3,10005,10005030
19CoV,2023,02,苗栗縣,造橋鄉,M,0,70+,2,10005,10005150
19CoV,2023,02,苗栗縣,銅鑼鄉,M,0,65~69,1,10005,10005100
19CoV,2023,02,苗栗縣,頭份市,M,0,50~54,1,10005,10005050
19CoV,2023,02,苗栗縣,頭份市,M,0,60~64,2,10005,10005050
19CoV,2023,02,苗栗縣,頭份市,M,0,65~69,1,10005,10005050
19CoV,2023,02,苗栗縣,頭份市,F,0,70+,3,10005,10005050
19CoV,2023,02,苗栗縣,頭份市,M,0,70+,2,10005,10005050
19CoV,2023,02,苗栗縣,頭屋鄉,F,0,55~59,1,10005,10005120
19CoV,2023,02,彰化縣,二林鎮,F,0,70+,2,10007,10007200
19CoV,2023,02,彰化縣,二林鎮,M,0,70+,2,10007,10007200
19CoV,2023,02,彰化縣,二水鄉,F,0,70+,1,10007,10007180
19CoV,2023,02,彰化縣,二水鄉,M,0,70+,2,10007,10007180
19CoV,2023,02,彰化縣,北斗鎮,M,0,70+,1,10007,10007190
19CoV,2023,02,彰化縣,和美鎮,F,0,65~69,1,10007,10007030
19CoV,2023,02,彰化縣,和美鎮,M,0,65~69,1,10007,10007030
19CoV,2023,02,彰化縣,和美鎮,F,0,70+,3,10007,10007030
19CoV,2023,02,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CoV,2023,02,彰化縣,員林市,F,0,55~59,1,10007,10007100
19CoV,2023,02,彰化縣,員林市,F,0,60~64,1,10007,10007100
19CoV,2023,02,彰化縣,員林市,F,0,70+,3,10007,10007100
19CoV,2023,02,彰化縣,員林市,M,0,70+,5,10007,10007100
19CoV,2023,02,彰化縣,埔心鄉,F,0,70+,1,10007,10007150
19CoV,2023,02,彰化縣,埔心鄉,M,0,70+,1,10007,10007150
19CoV,2023,02,彰化縣,埔鹽鄉,M,0,65~69,1,10007,10007140
19CoV,2023,02,彰化縣,埔鹽鄉,F,0,70+,2,10007,10007140
19CoV,2023,02,彰化縣,埔鹽鄉,M,0,70+,1,10007,10007140
19CoV,2023,02,彰化縣,大村鄉,M,0,40~44,1,10007,10007130
19CoV,2023,02,彰化縣,大村鄉,M,0,70+,3,10007,10007130
19CoV,2023,02,彰化縣,彰化市,F,0,60~64,1,10007,10007010
19CoV,2023,02,彰化縣,彰化市,M,0,60~64,1,10007,10007010
19CoV,2023,02,彰化縣,彰化市,F,0,65~69,1,10007,10007010
19CoV,2023,02,彰化縣,彰化市,M,0,65~69,1,10007,10007010
19CoV,2023,02,彰化縣,彰化市,F,0,70+,6,10007,10007010
19CoV,2023,02,彰化縣,彰化市,M,0,70+,5,10007,10007010
19CoV,2023,02,彰化縣,溪州鄉,F,0,70+,1,10007,10007260
19CoV,2023,02,彰化縣,溪湖鎮,F,0,70+,1,10007,10007110
19CoV,2023,02,彰化縣,溪湖鎮,M,0,70+,1,10007,10007110
19CoV,2023,02,彰化縣,田中鎮,F,0,70+,1,10007,10007120
19CoV,2023,02,彰化縣,田尾鄉,F,0,55~59,1,10007,10007210
