確定病名,研判年份,研判週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2024,23,台北市,士林區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,台北市,大同區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台北市,大安區,F,否,70+,4
嚴重特殊傳染性肺炎,2024,23,台北市,大安區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台北市,大安區,M,是,70+,1
嚴重特殊傳染性肺炎,2024,23,台北市,文山區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台北市,松山區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台北市,萬華區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,台北市,萬華區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,台北市,萬華區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,北屯區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,北屯區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,南區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台中市,南區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,后里區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,大甲區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台中市,大甲區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,大肚區,M,否,25-29,1
嚴重特殊傳染性肺炎,2024,23,台中市,大里區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台中市,大里區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,大雅區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,太平區,F,否,25-29,1
嚴重特殊傳染性肺炎,2024,23,台中市,太平區,M,否,35-39,1
嚴重特殊傳染性肺炎,2024,23,台中市,太平區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,梧棲區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台中市,梧棲區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,沙鹿區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,清水區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台中市,潭子區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,烏日區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,烏日區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,神岡區,M,否,45-49,1
嚴重特殊傳染性肺炎,2024,23,台中市,西區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,西區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台中市,西屯區,F,否,45-49,1
嚴重特殊傳染性肺炎,2024,23,台中市,西屯區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,西屯區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台中市,霧峰區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,下營區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,中西區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,仁德區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,佳里區,F,否,70+,4
嚴重特殊傳染性肺炎,2024,23,台南市,佳里區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,北區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台南市,南區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台南市,南區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台南市,南區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,善化區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,善化區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台南市,學甲區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台南市,學甲區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,安南區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,台南市,安南區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,台南市,安平區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,官田區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,台南市,新化區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,新營區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台南市,新營區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,永康區,M,否,50-54,1
嚴重特殊傳染性肺炎,2024,23,台南市,永康區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,台南市,白河區,M,否,0,1
嚴重特殊傳染性肺炎,2024,23,台南市,西港區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,西港區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台南市,關廟區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,台南市,關廟區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,三民區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,高雄市,三民區,M,是,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,仁武區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,前鎮區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,高雄市,前鎮區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,小港區,M,否,40-44,1
嚴重特殊傳染性肺炎,2024,23,高雄市,小港區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,小港區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,高雄市,岡山區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,高雄市,左營區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,左營區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,彌陀區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,旗津區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,高雄市,楠梓區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,美濃區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,苓雅區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,高雄市,苓雅區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,高雄市,路竹區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,阿蓮區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,鳳山區,F,否,50-54,1
嚴重特殊傳染性肺炎,2024,23,高雄市,鳳山區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,高雄市,鼓山區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,基隆市,七堵區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,基隆市,中山區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,基隆市,仁愛區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新竹市,東區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,新竹市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義市,東區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,嘉義市,東區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義市,西區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義市,西區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,新北市,三峽區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,新北市,三峽區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,三重區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,新北市,三重區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,新北市,三重區,M,否,70+,4
嚴重特殊傳染性肺炎,2024,23,新北市,中和區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,新北市,中和區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,新北市,中和區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,新北市,五股區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,土城區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,新北市,土城區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,新店區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新北市,新店區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,新北市,新莊區,M,否,1,1
嚴重特殊傳染性肺炎,2024,23,新北市,新莊區,F,否,50-54,1
嚴重特殊傳染性肺炎,2024,23,新北市,新莊區,M,否,50-54,1
嚴重特殊傳染性肺炎,2024,23,新北市,新莊區,M,否,70+,4
嚴重特殊傳染性肺炎,2024,23,新北市,板橋區,M,否,50-54,1
嚴重特殊傳染性肺炎,2024,23,新北市,板橋區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,新北市,板橋區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,板橋區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,新北市,林口區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,林口區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新北市,樹林區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,樹林區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新北市,永和區,F,否,70+,4
嚴重特殊傳染性肺炎,2024,23,新北市,永和區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,23,新北市,汐止區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,新北市,汐止區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,泰山區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新北市,淡水區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新北市,萬里區,M,否,1,1
嚴重特殊傳染性肺炎,2024,23,新北市,蘆洲區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,新北市,貢寮區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,新北市,貢寮區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,新北市,鶯歌區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新北市,鶯歌區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,中壢區,F,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,桃園市,中壢區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,桃園市,中壢區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,中壢區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,八德區,F,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,桃園市,八德區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,大園區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,大溪區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,平鎮區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,桃園市,平鎮區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,平鎮區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,新屋區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,桃園區,F,否,40-44,1
嚴重特殊傳染性肺炎,2024,23,桃園市,桃園區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,桃園市,桃園區,M,否,70+,4
嚴重特殊傳染性肺炎,2024,23,桃園市,楊梅區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,楊梅區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,蘆竹區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,桃園市,蘆竹區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,桃園市,蘆竹區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,蘆竹區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,觀音區,M,否,25-29,1
嚴重特殊傳染性肺炎,2024,23,桃園市,觀音區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,桃園市,觀音區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,觀音區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,桃園市,龜山區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,桃園市,龜山區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,新竹縣,北埔鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新竹縣,北埔鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新竹縣,新豐鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,新竹縣,竹東鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,新竹縣,芎林鄉,F,否,40-44,1
嚴重特殊傳染性肺炎,2024,23,宜蘭縣,大同鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,宜蘭縣,蘇澳鎮,F,否,20-24,1
嚴重特殊傳染性肺炎,2024,23,宜蘭縣,蘇澳鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,公館鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,公館鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,卓蘭鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,後龍鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,苑裡鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,苑裡鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,苗栗市,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,通霄鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,苗栗縣,造橋鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,二林鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,彰化縣,埤頭鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,埤頭鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,彰化市,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,彰化縣,永靖鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,溪州鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,秀水鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,竹塘鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,彰化縣,花壇鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,南投縣,信義鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,南投縣,南投市,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,南投縣,埔里鎮,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,南投縣,埔里鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,南投縣,水里鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,南投縣,草屯鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,南投縣,草屯鎮,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,南投縣,魚池鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,南投縣,鹿谷鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,元長鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,雲林縣,北港鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,口湖鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,四湖鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,土庫鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,大埤鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,斗六市,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,雲林縣,斗六市,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,雲林縣,斗南鎮,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,雲林縣,水林鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,雲林縣,虎尾鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,中埔鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,中埔鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,六腳鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,大林鎮,F,否,70+,3
嚴重特殊傳染性肺炎,2024,23,嘉義縣,布袋鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,朴子市,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,嘉義縣,民雄鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,水上鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,嘉義縣,竹崎鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,佳冬鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,佳冬鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,內埔鄉,M,否,50-54,2
嚴重特殊傳染性肺炎,2024,23,屏東縣,內埔鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,內埔鄉,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,內埔鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,南州鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,屏東市,F,否,40-44,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,屏東市,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,屏東市,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,恆春鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,新埤鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,竹田鄉,F,否,70+,2
嚴重特殊傳染性肺炎,2024,23,屏東縣,萬丹鄉,F,否,45-49,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,萬丹鄉,M,否,70+,2
嚴重特殊傳染性肺炎,2024,23,屏東縣,萬巒鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,萬巒鄉,U,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,高樹鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,屏東縣,鹽埔鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,花蓮縣,吉安鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,23,花蓮縣,吉安鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,花蓮縣,秀林鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,23,花蓮縣,花蓮市,F,否,70+,1
嚴重特殊傳染性肺炎,2024,23,花蓮縣,花蓮市,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台東縣,卑南鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2024,23,台東縣,台東市,M,否,10-14,1
嚴重特殊傳染性肺炎,2024,23,台東縣,海端鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2024,23,金門縣,金湖鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台北市,中正區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台北市,中正區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,中正區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台北市,信義區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台北市,內湖區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台北市,內湖區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台北市,內湖區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台北市,內湖區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,北投區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台北市,北投區,F,否,70+,4
嚴重特殊傳染性肺炎,2024,24,台北市,北投區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台北市,南港區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台北市,士林區,F,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台北市,士林區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台北市,士林區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,士林區,M,否,70+,5
嚴重特殊傳染性肺炎,2024,24,台北市,大同區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台北市,大同區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,大安區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台北市,大安區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,大安區,M,否,70+,4
嚴重特殊傳染性肺炎,2024,24,台北市,文山區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台北市,文山區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台北市,松山區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台北市,松山區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台北市,松山區,M,否,70+,5
嚴重特殊傳染性肺炎,2024,24,台北市,萬華區,F,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台北市,萬華區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台北市,萬華區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台中市,北區,F,否,20-24,1
嚴重特殊傳染性肺炎,2024,24,台中市,北區,F,否,40-44,1
嚴重特殊傳染性肺炎,2024,24,台中市,北區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台中市,北屯區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台中市,北屯區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,北屯區,M,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台中市,南區,M,否,40-44,1
嚴重特殊傳染性肺炎,2024,24,台中市,南區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台中市,南區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,南屯區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台中市,南屯區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,南屯區,M,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台中市,后里區,F,否,70+,3
嚴重特殊傳染性肺炎,2024,24,台中市,和平區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大甲區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大甲區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大肚區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大肚區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大里區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,大里區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,太平區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台中市,太平區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台中市,東區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,東勢區,F,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台中市,梧棲區,M,否,50-54,1
嚴重特殊傳染性肺炎,2024,24,台中市,梧棲區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,沙鹿區,M,否,60-64,1
嚴重特殊傳染性肺炎,2024,24,台中市,沙鹿區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,潭子區,F,否,50-54,1
嚴重特殊傳染性肺炎,2024,24,台中市,潭子區,M,否,55-59,1
嚴重特殊傳染性肺炎,2024,24,台中市,潭子區,F,否,70+,2
嚴重特殊傳染性肺炎,2024,24,台中市,潭子區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,烏日區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,石岡區,M,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,神岡區,M,否,60-64,2
嚴重特殊傳染性肺炎,2024,24,台中市,神岡區,F,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台中市,神岡區,M,否,65-69,1
嚴重特殊傳染性肺炎,2024,24,台中市,神岡區,F,否,70+,1
嚴重特殊傳染性肺炎,2024,24,台中市,神岡區,M,否,70+,1
