國名(中),國名(英),ISO3166-1（numeric）,主類別,次類別,疾病,警示日期,疫苗
塔吉克,Tajikistan,762,注意飲食安全-建議,選擇安全的食物,,,
塔吉克,Tajikistan,762,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
塔吉克,Tajikistan,762,當地其他相關疾病,接觸傳染,狂犬病,,
塔吉克,Tajikistan,762,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
坦尚尼亞,Tanzania,834,國際旅遊疫情建議等級,第一級:注意(Watch)警示,霍亂,2024-01-18,
坦尚尼亞,Tanzania,834,國際旅遊疫情建議等級,第一級:注意(Watch)警示,馬堡病毒出血熱,2023-05-04,
坦尚尼亞,Tanzania,834,國際旅遊疫情建議等級,第一級:注意(Watch)警示,瘧疾,2025-02-10,
坦尚尼亞,Tanzania,834,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,小兒麻痺疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,傷寒疫苗
坦尚尼亞,Tanzania,834,預防接種規定及建議,預防接種項目,,,瘧疾預防用藥
坦尚尼亞,Tanzania,834,當地其他相關疾病,蟲媒傳染,登革熱,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,蟲媒傳染,屈公病,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,蟲媒傳染,瘧疾,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,蟲媒傳染,黃熱病,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,蟲媒傳染,利什曼原蟲,,
坦尚尼亞,Tanzania,834,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
坦尚尼亞,Tanzania,834,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
坦尚尼亞,Tanzania,834,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,食物或飲水傳染,霍亂,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,食物或飲水傳染,傷寒,,
坦尚尼亞,Tanzania,834,注意飲食安全-建議,選擇安全的食物,,,
坦尚尼亞,Tanzania,834,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,接觸傳染,狂犬病,,
坦尚尼亞,Tanzania,834,當地其他相關疾病,接觸傳染,馬堡病毒出血熱,,
坦尚尼亞,Tanzania,834,避免接觸動物-建議,馬堡病毒出血熱大多由染病的野生動物感染人類，在當地應避免接觸蝙蝠、靈長類動物及其屍體，並避免接觸感染者的體液,,,
坦尚尼亞,Tanzania,834,避免接觸動物-建議,在當地應勤用肥皂洗手，若無法取得肥皂及水源，建議應使用至少含60%酒精成份的乾洗手液消毒雙手,,,
坦尚尼亞,Tanzania,834,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
坦尚尼亞,Tanzania,834,感染血吸蟲風險-建議,避免接觸河流、湖泊、池塘等淡水水域,,,
坦尚尼亞,Tanzania,834,感染血吸蟲風險-建議,使用河水、湖水洗澡或洗衣，建議添加氯錠消毒，或在乾淨容器至少儲放2天再使用,,,
坦尚尼亞,Tanzania,834,感染血吸蟲風險-建議,如不慎碰觸淡水，請立即用酒精和乾毛巾大力擦拭皮膚，減低感染風險,,,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,M痘,2025-03-11,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,登革熱,2025-03-24,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,麻疹,2025-04-11,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,瘧疾,2024-04-29,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
泰國,Thailand,764,國際旅遊疫情建議等級,第一級:注意(Watch)警示,茲卡病毒感染症,2024-08-01,
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,日本腦炎疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,傷寒疫苗
泰國,Thailand,764,預防接種規定及建議,預防接種項目,,,瘧疾預防用藥
泰國,Thailand,764,當地其他相關疾病,其他類,M痘,,
泰國,Thailand,764,其他類-建議,降低人際間傳播風險,,,
泰國,Thailand,764,其他類-建議,降低人畜共通傳播風險,,,
泰國,Thailand,764,其他類-建議,如有任何疑似症狀，應及時就醫，並告知旅遊史、高風險場域暴露史與接觸史,,,
泰國,Thailand,764,當地其他相關疾病,蟲媒傳染,日本腦炎,,
泰國,Thailand,764,當地其他相關疾病,蟲媒傳染,瘧疾,,
泰國,Thailand,764,當地其他相關疾病,蟲媒傳染,登革熱,,
泰國,Thailand,764,當地其他相關疾病,蟲媒傳染,茲卡病毒感染症,,
泰國,Thailand,764,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
泰國,Thailand,764,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
泰國,Thailand,764,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
泰國,Thailand,764,預防蚊蟲叮咬-建議,茲卡病毒可由斑蚊叮咬傳播，一般旅客感染症狀較輕微，但孕婦感染可能導致胎兒小頭畸形或死亡，除採取上述防蚊措施外，建議懷孕婦女非必要應暫緩前往具流行風險之地區，孕婦及計劃懷孕婦女如必要前往請先諮詢醫師，於當地務必全程做好避免蚊蟲叮咬的措施,,,
泰國,Thailand,764,當地其他相關疾病,食物或飲水傳染,霍亂,,
泰國,Thailand,764,當地其他相關疾病,食物或飲水傳染,傷寒,,
泰國,Thailand,764,注意飲食安全-建議,選擇安全的食物,,,
泰國,Thailand,764,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
泰國,Thailand,764,當地其他相關疾病,接觸傳染,狂犬病,,
泰國,Thailand,764,當地其他相關疾病,接觸傳染,新型A型流感(近5年禽鳥有檢出H5N1病毒),,
泰國,Thailand,764,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
泰國,Thailand,764,避免接觸動物-建議,新型A型流感大多由染病的禽類感染人類，在當地應避免出入有活禽的傳統市場、養殖場、鳥園，並避免接觸鳥類及其糞便、屍體,,,
泰國,Thailand,764,避免接觸動物-建議,禽類肉品及蛋都應熟食,,,
泰國,Thailand,764,感染血吸蟲風險-建議,避免接觸河流、湖泊、池塘等淡水水域,,,
泰國,Thailand,764,感染血吸蟲風險-建議,使用河水、湖水洗澡或洗衣，建議添加氯錠消毒，或在乾淨容器至少儲放2天再使用,,,
泰國,Thailand,764,感染血吸蟲風險-建議,如不慎碰觸淡水，請立即用酒精和乾毛巾大力擦拭皮膚，減低感染風險,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,國際旅遊疫情建議等級,第一級:注意(Watch)警示,茲卡病毒感染症,2019-07-08,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防接種規定及建議,預防接種項目,,,傷寒疫苗
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,當地其他相關疾病,蟲媒傳染,登革熱,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,當地其他相關疾病,蟲媒傳染,茲卡病毒感染症,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,預防蚊蟲叮咬-建議,茲卡病毒可由斑蚊叮咬傳播，一般旅客感染症狀較輕微，但孕婦感染可能導致胎兒小頭畸形或死亡，除採取上述防蚊措施外，建議懷孕婦女非必要應暫緩前往具流行風險之地區，孕婦及計劃懷孕婦女如必要前往請先諮詢醫師，於當地務必全程做好避免蚊蟲叮咬的措施,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,當地其他相關疾病,食物或飲水傳染,傷寒,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,注意飲食安全-建議,選擇安全的食物,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,當地其他相關疾病,接觸傳染,狂犬病,,
密克羅尼西亞聯邦,The Federated States of Micronesia(FSM),583,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
東帝汶,Timor Leste,626,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,日本腦炎疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,傷寒疫苗
東帝汶,Timor Leste,626,預防接種規定及建議,預防接種項目,,,瘧疾預防用藥
東帝汶,Timor Leste,626,當地其他相關疾病,蟲媒傳染,登革熱,,
東帝汶,Timor Leste,626,當地其他相關疾病,蟲媒傳染,日本腦炎,,
東帝汶,Timor Leste,626,當地其他相關疾病,蟲媒傳染,屈公病,,
東帝汶,Timor Leste,626,當地其他相關疾病,蟲媒傳染,瘧疾,,
東帝汶,Timor Leste,626,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
東帝汶,Timor Leste,626,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
東帝汶,Timor Leste,626,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
東帝汶,Timor Leste,626,當地其他相關疾病,食物或飲水傳染,傷寒,,
東帝汶,Timor Leste,626,注意飲食安全-建議,選擇安全的食物,,,
東帝汶,Timor Leste,626,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
東帝汶,Timor Leste,626,當地其他相關疾病,接觸傳染,狂犬病,,
東帝汶,Timor Leste,626,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
多哥,Togo,768,國際旅遊疫情建議等級,第一級:注意(Watch)警示,黃熱病,2023-11-01,
多哥,Togo,768,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,流行性腦脊髓膜炎疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,傷寒疫苗
多哥,Togo,768,預防接種規定及建議,預防接種項目,,,瘧疾預防用藥
多哥,Togo,768,當地其他相關疾病,蟲媒傳染,登革熱,,
多哥,Togo,768,當地其他相關疾病,蟲媒傳染,瘧疾,,
多哥,Togo,768,當地其他相關疾病,蟲媒傳染,黃熱病,,
多哥,Togo,768,當地其他相關疾病,蟲媒傳染,利什曼原蟲,,
多哥,Togo,768,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
多哥,Togo,768,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
多哥,Togo,768,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
多哥,Togo,768,當地其他相關疾病,食物或飲水傳染,傷寒,,
多哥,Togo,768,當地其他相關疾病,食物或飲水傳染,霍亂,,
多哥,Togo,768,注意飲食安全-建議,選擇安全的食物,,,
多哥,Togo,768,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
多哥,Togo,768,當地其他相關疾病,接觸傳染,狂犬病,,
多哥,Togo,768,避免接觸動物-建議,在當地應避免逗弄、餵食哺乳動物，並避免至可能有蝙蝠的洞窟，以免感染狂犬病,,,
多哥,Togo,768,感染血吸蟲風險-建議,避免接觸河流、湖泊、池塘等淡水水域,,,
多哥,Togo,768,感染血吸蟲風險-建議,使用河水、湖水洗澡或洗衣，建議添加氯錠消毒，或在乾淨容器至少儲放2天再使用,,,
多哥,Togo,768,感染血吸蟲風險-建議,如不慎碰觸淡水，請立即用酒精和乾毛巾大力擦拭皮膚，減低感染風險,,,
紐西蘭托克勞,Tokelau,772,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
紐西蘭托克勞,Tokelau,772,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
紐西蘭托克勞,Tokelau,772,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
紐西蘭托克勞,Tokelau,772,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
紐西蘭托克勞,Tokelau,772,預防接種規定及建議,預防接種項目,,,傷寒疫苗
紐西蘭托克勞,Tokelau,772,當地其他相關疾病,蟲媒傳染,登革熱,,
紐西蘭托克勞,Tokelau,772,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
紐西蘭托克勞,Tokelau,772,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
紐西蘭托克勞,Tokelau,772,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
紐西蘭托克勞,Tokelau,772,當地其他相關疾病,食物或飲水傳染,傷寒,,
紐西蘭托克勞,Tokelau,772,注意飲食安全-建議,選擇安全的食物,,,
紐西蘭托克勞,Tokelau,772,注意飲食安全-建議,選擇衛生條件良好的用餐地點，如規模較大的飯店、沒有蟑螂蚊蠅的餐廳,,,
東加王國,Tonga,776,國際旅遊疫情建議等級,第一級:注意(Watch)警示,新冠併發重症,2023-11-01,
東加王國,Tonga,776,國際旅遊疫情建議等級,第一級:注意(Watch)警示,茲卡病毒感染症,2020-11-06,
東加王國,Tonga,776,預防接種規定及建議,預防接種項目,,,黃熱病疫苗
東加王國,Tonga,776,預防接種規定及建議,預防接種項目,,,A型肝炎疫苗
東加王國,Tonga,776,預防接種規定及建議,預防接種項目,,,麻疹、腮腺炎及德國麻疹混合(MMR)疫苗
東加王國,Tonga,776,預防接種規定及建議,預防接種項目,,,狂犬病疫苗
東加王國,Tonga,776,預防接種規定及建議,預防接種項目,,,傷寒疫苗
東加王國,Tonga,776,當地其他相關疾病,蟲媒傳染,登革熱,,
東加王國,Tonga,776,當地其他相關疾病,蟲媒傳染,茲卡病毒感染症,,
東加王國,Tonga,776,預防蚊蟲叮咬-建議,戶外活動時，穿著淺色長袖衣褲、包鞋及長襪，儘量減少裸露部位,,,
東加王國,Tonga,776,預防蚊蟲叮咬-建議,正確使用防蚊蟲劑,,,
東加王國,Tonga,776,預防蚊蟲叮咬-建議,選擇有空調、紗窗的旅館，或懸掛蚊帳(確認無破洞)，必要時噴灑環境用殺蟲或防蚊劑,,,
