確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,死亡病例數,縣市別代碼,鄉鎮別代碼
19CoV,2023,08,南投縣,埔里鎮,M,0,70+,3,10008,10008020
19CoV,2023,08,南投縣,竹山鎮,F,0,70+,1,10008,10008040
19CoV,2023,08,南投縣,魚池鄉,F,0,70+,1,10008,10008090
19CoV,2023,08,雲林縣,北港鎮,F,0,70+,1,10009,10009060
19CoV,2023,08,雲林縣,北港鎮,M,0,70+,1,10009,10009060
19CoV,2023,08,雲林縣,古坑鄉,F,0,65~69,1,10009,10009070
19CoV,2023,08,雲林縣,古坑鄉,M,0,70+,1,10009,10009070
19CoV,2023,08,雲林縣,台西鄉,M,0,70+,1,10009,10009160
19CoV,2023,08,雲林縣,四湖鄉,F,0,70+,1,10009,10009180
19CoV,2023,08,雲林縣,土庫鎮,M,0,65~69,1,10009,10009050
19CoV,2023,08,雲林縣,土庫鎮,F,0,70+,1,10009,10009050
19CoV,2023,08,雲林縣,斗南鎮,F,0,50~54,1,10009,10009020
19CoV,2023,08,雲林縣,斗南鎮,M,0,70+,1,10009,10009020
19CoV,2023,08,雲林縣,水林鄉,F,0,50~54,1,10009,10009200
19CoV,2023,08,雲林縣,虎尾鎮,M,0,70+,1,10009,10009030
19CoV,2023,08,嘉義縣,中埔鄉,M,0,70+,1,10010,10010130
19CoV,2023,08,嘉義縣,新港鄉,M,0,70+,1,10010,10010070
19CoV,2023,08,嘉義縣,朴子市,M,0,70+,1,10010,10010020
19CoV,2023,08,嘉義縣,東石鄉,M,0,70+,1,10010,10010090
19CoV,2023,08,嘉義縣,民雄鄉,M,0,55~59,1,10010,10010050
19CoV,2023,08,嘉義縣,鹿草鄉,F,0,70+,1,10010,10010110
19CoV,2023,08,屏東縣,內埔鄉,F,0,70+,1,10013,10013130
19CoV,2023,08,屏東縣,內埔鄉,M,0,70+,1,10013,10013130
19CoV,2023,08,屏東縣,南州鄉,M,0,70+,1,10013,10013200
19CoV,2023,08,屏東縣,枋寮鄉,F,0,70+,1,10013,10013160
19CoV,2023,08,屏東縣,長治鄉,M,0,70+,1,10013,10013060
19CoV,2023,08,台東縣,台東市,F,0,70+,1,10014,10014010
19CoV,2023,08,台東縣,海端鄉,F,0,70+,1,10014,10014120
19CoV,2023,08,花蓮縣,吉安鄉,F,0,60~64,1,10015,10015050
19CoV,2023,08,花蓮縣,吉安鄉,F,0,70+,2,10015,10015050
19CoV,2023,08,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
19CoV,2023,08,花蓮縣,瑞穗鄉,M,0,65~69,1,10015,10015090
19CoV,2023,08,花蓮縣,鳳林鎮,M,0,50~54,1,10015,10015020
19CoV,2023,08,澎湖縣,湖西鄉,F,0,70+,1,10016,10016020
19CoV,2023,08,基隆市,七堵區,M,0,70+,1,10017,10017020
19CoV,2023,08,基隆市,中山區,M,0,70+,1,10017,10017050
19CoV,2023,08,基隆市,中正區,F,0,70+,1,10017,10017010
19CoV,2023,08,基隆市,中正區,M,0,70+,1,10017,10017010
19CoV,2023,08,基隆市,仁愛區,F,0,65~69,1,10017,10017040
19CoV,2023,08,基隆市,仁愛區,M,0,70+,1,10017,10017040
19CoV,2023,08,基隆市,暖暖區,M,0,45~49,1,10017,10017030
19CoV,2023,08,新竹市,北區,M,0,70+,1,10018,10018020
19CoV,2023,08,新竹市,東區,M,0,70+,1,10018,10018010
19CoV,2023,08,新竹市,香山區,M,0,70+,1,10018,10018030
19CoV,2023,08,嘉義市,東區,F,0,70+,2,10020,10020010
19CoV,2023,08,嘉義市,西區,F,0,70+,1,10020,10020020
19CoV,2023,08,嘉義市,西區,M,0,70+,1,10020,10020020
19CoV,2023,08,台北市,中山區,F,0,70+,1,63000,63000040
19CoV,2023,08,台北市,信義區,F,0,60~64,1,63000,63000020
19CoV,2023,08,台北市,信義區,M,0,70+,1,63000,63000020
19CoV,2023,08,台北市,內湖區,F,0,70+,1,63000,63000100
19CoV,2023,08,台北市,內湖區,M,0,70+,2,63000,63000100
19CoV,2023,08,台北市,北投區,M,0,70+,1,63000,63000120
19CoV,2023,08,台北市,士林區,F,0,70+,2,63000,63000110
19CoV,2023,08,台北市,士林區,M,1,70+,1,63000,63000110
19CoV,2023,08,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2023,08,台北市,大安區,F,0,70+,2,63000,63000030
19CoV,2023,08,台北市,大安區,M,0,70+,2,63000,63000030
19CoV,2023,08,台北市,文山區,M,0,65~69,1,63000,63000080
19CoV,2023,08,台北市,文山區,M,0,65~69,1,63000,63000081
19CoV,2023,08,台北市,文山區,M,0,65~69,1,63000,63000082
19CoV,2023,08,台北市,文山區,F,0,70+,2,63000,63000081
19CoV,2023,08,台北市,文山區,F,0,70+,2,63000,63000080
19CoV,2023,08,台北市,文山區,F,0,70+,2,63000,63000082
19CoV,2023,08,台北市,文山區,M,0,70+,1,63000,63000080
19CoV,2023,08,台北市,文山區,M,0,70+,1,63000,63000082
19CoV,2023,08,台北市,文山區,M,0,70+,1,63000,63000081
19CoV,2023,08,台北市,松山區,F,0,70+,1,63000,63000010
19CoV,2023,08,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2023,08,台北市,萬華區,F,0,70+,1,63000,63000072
19CoV,2023,08,台北市,萬華區,F,0,70+,1,63000,63000071
19CoV,2023,08,台北市,萬華區,F,0,70+,1,63000,63000070
19CoV,2023,08,高雄市,三民區,F,0,70+,1,64000,64000050
19CoV,2023,08,高雄市,三民區,F,0,70+,1,64000,64000051
19CoV,2023,08,高雄市,三民區,F,0,70+,1,64000,64000052
19CoV,2023,08,高雄市,三民區,M,0,70+,2,64000,64000050
19CoV,2023,08,高雄市,三民區,M,0,70+,2,64000,64000052
19CoV,2023,08,高雄市,三民區,M,0,70+,2,64000,64000051
19CoV,2023,08,高雄市,前金區,M,0,70+,1,64000,64000070
19CoV,2023,08,高雄市,前鎮區,M,0,65~69,2,64000,64000090
19CoV,2023,08,高雄市,前鎮區,M,0,70+,1,64000,64000090
19CoV,2023,08,高雄市,大寮區,M,0,70+,1,64000,64000140
19CoV,2023,08,高雄市,大樹區,M,0,70+,1,64000,64000150
19CoV,2023,08,高雄市,大社區,F,0,70+,1,64000,64000160
19CoV,2023,08,高雄市,小港區,M,0,65~69,1,64000,64000110
19CoV,2023,08,高雄市,小港區,M,0,70+,2,64000,64000110
19CoV,2023,08,高雄市,左營區,M,0,70+,3,64000,64000030
19CoV,2023,08,高雄市,新興區,M,0,55~59,1,64000,64000060
19CoV,2023,08,高雄市,旗山區,M,0,70+,1,64000,64000300
19CoV,2023,08,高雄市,林園區,F,0,70+,1,64000,64000130
19CoV,2023,08,高雄市,林園區,M,0,70+,1,64000,64000130
19CoV,2023,08,高雄市,梓官區,M,0,60~64,1,64000,64000290
19CoV,2023,08,高雄市,梓官區,F,0,70+,1,64000,64000290
19CoV,2023,08,高雄市,楠梓區,F,0,70+,2,64000,64000040
19CoV,2023,08,高雄市,湖內區,F,0,70+,1,64000,64000250
19CoV,2023,08,高雄市,燕巢區,M,0,70+,1,64000,64000210
19CoV,2023,08,高雄市,美濃區,F,0,70+,1,64000,64000310
19CoV,2023,08,高雄市,苓雅區,M,0,70+,2,64000,64000080
19CoV,2023,08,高雄市,路竹區,M,0,70+,1,64000,64000240
19CoV,2023,08,高雄市,鳥松區,M,0,60~64,2,64000,64000180
19CoV,2023,08,高雄市,鳳山區,M,0,70+,4,64000,64000120
19CoV,2023,08,高雄市,鼓山區,F,0,70+,1,64000,64000020
19CoV,2023,08,高雄市,鼓山區,M,0,70+,2,64000,64000020
19CoV,2023,08,新北市,三峽區,M,0,40~44,1,65000,65000090
19CoV,2023,08,新北市,三峽區,F,0,70+,2,65000,65000090
19CoV,2023,08,新北市,三峽區,M,0,70+,1,65000,65000090
19CoV,2023,08,新北市,三重區,F,0,70+,1,65000,65000020
19CoV,2023,08,新北市,中和區,M,0,70+,1,65000,65000030
19CoV,2023,08,新北市,五股區,F,0,70+,2,65000,65000150
19CoV,2023,08,新北市,土城區,F,0,70+,2,65000,65000130
19CoV,2023,08,新北市,土城區,M,0,70+,2,65000,65000130
19CoV,2023,08,新北市,新店區,M,0,70+,3,65000,65000060
19CoV,2023,08,新北市,新莊區,F,0,55~59,1,65000,65000050
19CoV,2023,08,新北市,新莊區,M,0,65~69,1,65000,65000050
19CoV,2023,08,新北市,新莊區,F,0,70+,1,65000,65000050
19CoV,2023,08,新北市,新莊區,M,0,70+,7,65000,65000050
19CoV,2023,08,新北市,板橋區,M,0,70+,4,65000,65000010
19CoV,2023,08,新北市,永和區,F,0,70+,1,65000,65000040
19CoV,2023,08,新北市,永和區,M,0,70+,1,65000,65000040
19CoV,2023,08,新北市,汐止區,M,0,65~69,1,65000,65000110
19CoV,2023,08,新北市,汐止區,F,0,70+,1,65000,65000110
19CoV,2023,08,新北市,汐止區,M,0,70+,2,65000,65000110
19CoV,2023,08,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2023,08,新北市,淡水區,F,0,70+,2,65000,65000100
19CoV,2023,08,新北市,淡水區,M,0,70+,1,65000,65000100
19CoV,2023,08,新北市,深坑區,M,0,70+,1,65000,65000180
19CoV,2023,08,新北市,石門區,M,0,70+,1,65000,65000220
19CoV,2023,08,新北市,鶯歌區,F,0,70+,2,65000,65000080
19CoV,2023,08,台中市,中區,M,0,70+,1,66000,66000010
19CoV,2023,08,台中市,北屯區,M,0,55~59,1,66000,66000080
19CoV,2023,08,台中市,北屯區,M,0,60~64,1,66000,66000080
19CoV,2023,08,台中市,北屯區,F,0,70+,1,66000,66000080
19CoV,2023,08,台中市,南屯區,M,0,70+,2,66000,66000070
19CoV,2023,08,台中市,大甲區,F,0,70+,2,66000,66000110
19CoV,2023,08,台中市,大里區,F,0,70+,1,66000,66000280
19CoV,2023,08,台中市,大里區,M,0,70+,2,66000,66000280
19CoV,2023,08,台中市,太平區,M,0,50~54,1,66000,66000270
19CoV,2023,08,台中市,太平區,M,0,70+,1,66000,66000270
19CoV,2023,08,台中市,東區,F,0,70+,1,66000,66000020
19CoV,2023,08,台中市,沙鹿區,M,0,70+,1,66000,66000130
19CoV,2023,08,台中市,潭子區,M,0,65~69,1,66000,66000170
19CoV,2023,08,台中市,石岡區,F,0,70+,1,66000,66000200
19CoV,2023,08,台中市,石岡區,M,0,70+,1,66000,66000200
19CoV,2023,08,台中市,神岡區,F,0,60~64,1,66000,66000160
19CoV,2023,08,台中市,西區,M,0,65~69,1,66000,66000040
19CoV,2023,08,台中市,西區,F,0,70+,1,66000,66000040
19CoV,2023,08,台中市,西屯區,M,0,65~69,1,66000,66000060
19CoV,2023,08,台中市,西屯區,F,0,70+,1,66000,66000060
19CoV,2023,08,台中市,豐原區,M,0,60~64,1,66000,66000090
19CoV,2023,08,台中市,豐原區,M,0,70+,1,66000,66000090
19CoV,2023,08,台中市,霧峰區,M,0,40~44,1,66000,66000260
19CoV,2023,08,台中市,霧峰區,M,0,70+,1,66000,66000260
19CoV,2023,08,台中市,龍井區,F,0,70+,2,66000,66000250
19CoV,2023,08,台南市,七股區,M,0,70+,1,67000,67000150
19CoV,2023,08,台南市,下營區,F,0,70+,1,67000,67000080
19CoV,2023,08,台南市,北區,M,0,70+,1,67000,67000340
19CoV,2023,08,台南市,安南區,F,0,65~69,1,67000,67000350
19CoV,2023,08,台南市,安南區,F,0,70+,1,67000,67000350
19CoV,2023,08,台南市,安南區,M,0,70+,1,67000,67000350
19CoV,2023,08,台南市,安定區,M,0,70+,1,67000,67000210
19CoV,2023,08,台南市,安平區,M,0,40~44,1,67000,67000360
19CoV,2023,08,台南市,官田區,F,0,70+,1,67000,67000100
19CoV,2023,08,台南市,新營區,M,0,70+,1,67000,67000010
19CoV,2023,08,台南市,東區,F,0,70+,2,67000,67000320
19CoV,2023,08,台南市,東山區,M,0,70+,1,67000,67000060
19CoV,2023,08,台南市,歸仁區,F,0,70+,1,67000,67000280
19CoV,2023,08,台南市,永康區,M,0,70+,2,67000,67000310
19CoV,2023,08,台南市,西港區,F,0,70+,1,67000,67000140
19CoV,2023,08,台南市,關廟區,F,0,70+,1,67000,67000290
19CoV,2023,08,台南市,鹽水區,M,0,65~69,1,67000,67000020
19CoV,2023,08,台南市,鹽水區,M,0,70+,1,67000,67000020
19CoV,2023,08,台南市,麻豆區,M,0,50~54,1,67000,67000070
19CoV,2023,08,桃園市,中壢區,M,0,70+,3,68000,68000020
19CoV,2023,08,桃園市,八德區,F,0,70+,1,68000,68000080
19CoV,2023,08,桃園市,八德區,M,0,70+,1,68000,68000080
19CoV,2023,08,桃園市,大園區,F,0,70+,1,68000,68000060
19CoV,2023,08,桃園市,大溪區,F,0,70+,1,68000,68000030
19CoV,2023,08,桃園市,平鎮區,M,0,70+,1,68000,68000100
19CoV,2023,08,桃園市,新屋區,M,0,45~49,1,68000,68000110
19CoV,2023,08,桃園市,桃園區,M,0,60~64,1,68000,68000010
19CoV,2023,08,桃園市,桃園區,M,0,65~69,1,68000,68000010
19CoV,2023,08,桃園市,桃園區,M,0,70+,1,68000,68000010
19CoV,2023,08,桃園市,楊梅區,F,0,45~49,1,68000,68000040
19CoV,2023,08,桃園市,楊梅區,M,0,70+,1,68000,68000040
19CoV,2023,08,桃園市,龜山區,M,0,70+,2,68000,68000070
19CoV,2023,09,宜蘭縣,三星鄉,M,0,55~59,1,10002,10002100
19CoV,2023,09,宜蘭縣,冬山鄉,M,0,70+,1,10002,10002080
19CoV,2023,09,宜蘭縣,員山鄉,M,0,70+,1,10002,10002070
19CoV,2023,09,宜蘭縣,礁溪鄉,F,0,70+,1,10002,10002050
19CoV,2023,09,宜蘭縣,礁溪鄉,M,0,70+,1,10002,10002050
19CoV,2023,09,宜蘭縣,頭城鎮,M,0,70+,1,10002,10002040
19CoV,2023,09,新竹縣,新埔鎮,M,0,60~64,1,10004,10004030
19CoV,2023,09,新竹縣,新豐鄉,M,0,65~69,1,10004,10004060
19CoV,2023,09,新竹縣,湖口鄉,M,0,70+,1,10004,10004050
19CoV,2023,09,新竹縣,竹東鎮,F,0,70+,1,10004,10004020
19CoV,2023,09,新竹縣,竹東鎮,M,0,70+,2,10004,10004020
19CoV,2023,09,苗栗縣,三義鄉,M,0,55~59,1,10005,10005130
19CoV,2023,09,苗栗縣,公館鄉,M,0,70+,1,10005,10005090
19CoV,2023,09,苗栗縣,南庄鄉,M,0,70+,1,10005,10005110
19CoV,2023,09,苗栗縣,後龍鎮,M,0,70+,1,10005,10005060
19CoV,2023,09,苗栗縣,苑裡鎮,M,0,70+,1,10005,10005020
19CoV,2023,09,苗栗縣,苗栗市,M,0,70+,1,10005,10005010
19CoV,2023,09,苗栗縣,通霄鎮,F,0,70+,1,10005,10005030
19CoV,2023,09,苗栗縣,銅鑼鄉,M,0,65~69,1,10005,10005100
19CoV,2023,09,苗栗縣,頭份市,M,0,70+,2,10005,10005050
19CoV,2023,09,彰化縣,二林鎮,M,0,70+,1,10007,10007200
19CoV,2023,09,彰化縣,伸港鄉,M,0,70+,1,10007,10007050
19CoV,2023,09,彰化縣,和美鎮,F,0,70+,1,10007,10007030
19CoV,2023,09,彰化縣,和美鎮,M,0,70+,1,10007,10007030
19CoV,2023,09,彰化縣,埔鹽鄉,F,0,70+,1,10007,10007140
19CoV,2023,09,彰化縣,大村鄉,M,0,70+,1,10007,10007130
19CoV,2023,09,彰化縣,彰化市,F,0,70+,2,10007,10007010
19CoV,2023,09,彰化縣,彰化市,M,0,70+,1,10007,10007010
19CoV,2023,09,彰化縣,田中鎮,F,0,70+,1,10007,10007120
19CoV,2023,09,彰化縣,福興鄉,M,0,70+,1,10007,10007060
19CoV,2023,09,彰化縣,鹿港鎮,F,0,70+,1,10007,10007020
19CoV,2023,09,南投縣,南投市,F,0,70+,3,10008,10008010
19CoV,2023,09,南投縣,名間鄉,M,0,65~69,1,10008,10008060
19CoV,2023,09,南投縣,國姓鄉,M,0,60~64,1,10008,10008100
19CoV,2023,09,南投縣,埔里鎮,M,0,70+,2,10008,10008020
19CoV,2023,09,南投縣,水里鄉,M,0,70+,1,10008,10008110
19CoV,2023,09,南投縣,草屯鎮,F,0,70+,1,10008,10008030
19CoV,2023,09,南投縣,魚池鄉,F,0,60~64,1,10008,10008090
19CoV,2023,09,雲林縣,二崙鄉,F,0,70+,2,10009,10009110
19CoV,2023,09,雲林縣,北港鎮,F,0,70+,1,10009,10009060
19CoV,2023,09,雲林縣,斗南鎮,M,0,70+,1,10009,10009020
19CoV,2023,09,雲林縣,東勢鄉,M,0,70+,1,10009,10009140
19CoV,2023,09,嘉義縣,民雄鄉,F,0,70+,1,10010,10010050
19CoV,2023,09,嘉義縣,民雄鄉,M,0,70+,1,10010,10010050
19CoV,2023,09,嘉義縣,水上鄉,M,0,65~69,1,10010,10010120
19CoV,2023,09,嘉義縣,水上鄉,F,0,70+,1,10010,10010120
19CoV,2023,09,嘉義縣,水上鄉,M,0,70+,1,10010,10010120
19CoV,2023,09,嘉義縣,竹崎鄉,F,0,55~59,1,10010,10010140
19CoV,2023,09,嘉義縣,義竹鄉,M,0,70+,1,10010,10010100
19CoV,2023,09,屏東縣,來義鄉,M,0,55~59,1,10013,10013300
19CoV,2023,09,屏東縣,屏東市,M,0,70+,1,10013,10013010
19CoV,2023,09,屏東縣,枋寮鄉,F,0,70+,1,10013,10013160
19CoV,2023,09,屏東縣,枋山鄉,M,0,70+,1,10013,10013250
19CoV,2023,09,屏東縣,林邊鄉,M,0,70+,1,10013,10013190
19CoV,2023,09,屏東縣,高樹鄉,F,0,70+,1,10013,10013110
19CoV,2023,09,屏東縣,鹽埔鄉,F,0,70+,1,10013,10013100
19CoV,2023,09,台東縣,台東市,M,0,70+,1,10014,10014010
19CoV,2023,09,台東縣,東河鄉,M,0,70+,1,10014,10014070
19CoV,2023,09,花蓮縣,吉安鄉,M,0,70+,1,10015,10015050
19CoV,2023,09,花蓮縣,玉里鎮,F,0,65~69,1,10015,10015030
19CoV,2023,09,花蓮縣,鳳林鎮,M,0,70+,1,10015,10015020
19CoV,2023,09,基隆市,中山區,F,0,70+,1,10017,10017050
19CoV,2023,09,基隆市,中山區,M,0,70+,1,10017,10017050
19CoV,2023,09,基隆市,中正區,F,0,65~69,1,10017,10017010
19CoV,2023,09,基隆市,中正區,M,0,70+,1,10017,10017010
19CoV,2023,09,基隆市,安樂區,M,0,70+,1,10017,10017060
19CoV,2023,09,新竹市,香山區,M,0,70+,2,10018,10018030
19CoV,2023,09,嘉義市,東區,M,0,70+,2,10020,10020010
19CoV,2023,09,嘉義市,西區,M,0,70+,1,10020,10020020
19CoV,2023,09,台北市,中山區,F,0,60~64,1,63000,63000040
19CoV,2023,09,台北市,信義區,M,0,70+,1,63000,63000020
19CoV,2023,09,台北市,北投區,M,0,65~69,1,63000,63000120
19CoV,2023,09,台北市,士林區,F,0,70+,2,63000,63000110
19CoV,2023,09,台北市,大同區,F,0,70+,1,63000,63000060
19CoV,2023,09,台北市,大同區,M,0,70+,1,63000,63000060
19CoV,2023,09,台北市,大安區,F,0,70+,1,63000,63000030
19CoV,2023,09,台北市,大安區,M,0,70+,3,63000,63000030
19CoV,2023,09,台北市,文山區,F,0,70+,1,63000,63000080
19CoV,2023,09,台北市,文山區,F,0,70+,1,63000,63000082
19CoV,2023,09,台北市,文山區,F,0,70+,1,63000,63000081
19CoV,2023,09,台北市,文山區,M,0,70+,2,63000,63000080
19CoV,2023,09,台北市,文山區,M,0,70+,2,63000,63000081
19CoV,2023,09,台北市,文山區,M,0,70+,2,63000,63000082
19CoV,2023,09,台北市,松山區,F,0,60~64,1,63000,63000010
19CoV,2023,09,台北市,松山區,M,0,70+,1,63000,63000010
19CoV,2023,09,台北市,萬華區,F,0,70+,2,63000,63000072
19CoV,2023,09,台北市,萬華區,F,0,70+,2,63000,63000070
19CoV,2023,09,台北市,萬華區,F,0,70+,2,63000,63000071
19CoV,2023,09,台北市,萬華區,M,0,70+,2,63000,63000072
19CoV,2023,09,台北市,萬華區,M,0,70+,2,63000,63000071
19CoV,2023,09,台北市,萬華區,M,0,70+,2,63000,63000070
19CoV,2023,09,高雄市,三民區,F,0,70+,2,64000,64000052
19CoV,2023,09,高雄市,三民區,F,0,70+,2,64000,64000051
19CoV,2023,09,高雄市,三民區,F,0,70+,2,64000,64000050
19CoV,2023,09,高雄市,三民區,M,0,70+,2,64000,64000050
19CoV,2023,09,高雄市,三民區,M,0,70+,2,64000,64000052
19CoV,2023,09,高雄市,三民區,M,0,70+,2,64000,64000051
19CoV,2023,09,高雄市,仁武區,F,0,70+,1,64000,64000170
19CoV,2023,09,高雄市,仁武區,M,0,70+,1,64000,64000170
19CoV,2023,09,高雄市,前金區,M,0,55~59,1,64000,64000070
19CoV,2023,09,高雄市,前鎮區,F,0,70+,1,64000,64000090
19CoV,2023,09,高雄市,前鎮區,M,0,70+,2,64000,64000090
19CoV,2023,09,高雄市,大寮區,M,0,60~64,1,64000,64000140
19CoV,2023,09,高雄市,大寮區,F,0,70+,1,64000,64000140
19CoV,2023,09,高雄市,大樹區,M,0,65~69,1,64000,64000150
19CoV,2023,09,高雄市,大樹區,M,0,70+,1,64000,64000150
19CoV,2023,09,高雄市,小港區,M,0,65~69,1,64000,64000110
19CoV,2023,09,高雄市,小港區,M,0,70+,1,64000,64000110
19CoV,2023,09,高雄市,左營區,M,0,70+,1,64000,64000030
19CoV,2023,09,高雄市,彌陀區,F,0,70+,1,64000,64000280
19CoV,2023,09,高雄市,新興區,F,0,70+,1,64000,64000060
19CoV,2023,09,高雄市,旗津區,M,0,60~64,1,64000,64000100
19CoV,2023,09,高雄市,林園區,M,0,40~44,1,64000,64000130
19CoV,2023,09,高雄市,林園區,M,0,45~49,1,64000,64000130
19CoV,2023,09,高雄市,林園區,F,0,70+,1,64000,64000130
19CoV,2023,09,高雄市,梓官區,F,0,65~69,1,64000,64000290
19CoV,2023,09,高雄市,楠梓區,M,0,60~64,1,64000,64000040
19CoV,2023,09,高雄市,橋頭區,F,0,70+,1,64000,64000200
19CoV,2023,09,高雄市,橋頭區,M,0,70+,1,64000,64000200
19CoV,2023,09,高雄市,美濃區,F,0,70+,1,64000,64000310
19CoV,2023,09,高雄市,路竹區,F,0,70+,1,64000,64000240
19CoV,2023,09,高雄市,路竹區,M,0,70+,2,64000,64000240
19CoV,2023,09,高雄市,鳳山區,M,0,70+,3,64000,64000120
19CoV,2023,09,高雄市,鹽埕區,F,0,70+,1,64000,64000010
19CoV,2023,09,新北市,三峽區,F,0,65~69,1,65000,65000090
19CoV,2023,09,新北市,三峽區,F,0,70+,1,65000,65000090
19CoV,2023,09,新北市,三峽區,M,0,70+,1,65000,65000090
19CoV,2023,09,新北市,三芝區,F,0,70+,1,65000,65000210
19CoV,2023,09,新北市,三重區,M,0,55~59,1,65000,65000020
19CoV,2023,09,新北市,三重區,M,0,65~69,1,65000,65000020
19CoV,2023,09,新北市,三重區,F,0,70+,2,65000,65000020
19CoV,2023,09,新北市,三重區,M,0,70+,3,65000,65000020
19CoV,2023,09,新北市,中和區,F,0,70+,1,65000,65000030
19CoV,2023,09,新北市,中和區,M,0,70+,5,65000,65000030
19CoV,2023,09,新北市,五股區,M,0,60~64,1,65000,65000150
19CoV,2023,09,新北市,土城區,M,0,40~44,1,65000,65000130
19CoV,2023,09,新北市,土城區,M,0,60~64,1,65000,65000130
19CoV,2023,09,新北市,土城區,M,0,70+,1,65000,65000130
19CoV,2023,09,新北市,新店區,M,0,70+,1,65000,65000060
19CoV,2023,09,新北市,新莊區,M,0,35~39,1,65000,65000050
19CoV,2023,09,新北市,新莊區,M,0,50~54,1,65000,65000050
19CoV,2023,09,新北市,新莊區,F,0,65~69,1,65000,65000050
19CoV,2023,09,新北市,新莊區,F,0,70+,2,65000,65000050
19CoV,2023,09,新北市,新莊區,M,0,70+,3,65000,65000050
19CoV,2023,09,新北市,板橋區,F,0,50~54,1,65000,65000010
19CoV,2023,09,新北市,板橋區,F,0,70+,2,65000,65000010
19CoV,2023,09,新北市,樹林區,M,0,55~59,1,65000,65000070
19CoV,2023,09,新北市,永和區,M,0,70+,1,65000,65000040
19CoV,2023,09,新北市,汐止區,F,0,65~69,1,65000,65000110
19CoV,2023,09,新北市,泰山區,F,0,70+,1,65000,65000160
19CoV,2023,09,新北市,淡水區,F,0,70+,2,65000,65000100
19CoV,2023,09,新北市,深坑區,F,0,70+,1,65000,65000180
19CoV,2023,09,新北市,深坑區,M,0,70+,1,65000,65000180
19CoV,2023,09,新北市,瑞芳區,F,0,70+,1,65000,65000120
19CoV,2023,09,新北市,萬里區,M,0,65~69,1,65000,65000280
19CoV,2023,09,新北市,金山區,M,0,70+,1,65000,65000270
19CoV,2023,09,台中市,北屯區,M,0,70+,2,66000,66000080
19CoV,2023,09,台中市,南區,F,0,70+,1,66000,66000030
19CoV,2023,09,台中市,南區,M,0,70+,1,66000,66000030
19CoV,2023,09,台中市,南屯區,M,0,70+,1,66000,66000070
19CoV,2023,09,台中市,大甲區,F,0,70+,2,66000,66000110
19CoV,2023,09,台中市,大里區,M,0,60~64,1,66000,66000280
19CoV,2023,09,台中市,大里區,F,0,70+,2,66000,66000280
19CoV,2023,09,台中市,大里區,M,0,70+,4,66000,66000280
19CoV,2023,09,台中市,大雅區,M,0,50~54,1,66000,66000180
19CoV,2023,09,台中市,大雅區,M,0,70+,1,66000,66000180
19CoV,2023,09,台中市,太平區,F,0,70+,2,66000,66000270
19CoV,2023,09,台中市,東區,M,0,60~64,1,66000,66000020
19CoV,2023,09,台中市,東區,F,0,70+,2,66000,66000020
19CoV,2023,09,台中市,東區,M,0,70+,1,66000,66000020
19CoV,2023,09,台中市,沙鹿區,F,0,70+,1,66000,66000130
19CoV,2023,09,台中市,潭子區,F,0,70+,1,66000,66000170
19CoV,2023,09,台中市,潭子區,M,0,70+,1,66000,66000170
19CoV,2023,09,台中市,烏日區,F,0,40~44,1,66000,66000230
19CoV,2023,09,台中市,烏日區,M,0,70+,1,66000,66000230
19CoV,2023,09,台中市,石岡區,F,0,70+,1,66000,66000200
19CoV,2023,09,台中市,西屯區,F,0,70+,1,66000,66000060
19CoV,2023,09,台中市,豐原區,F,0,70+,2,66000,66000090
19CoV,2023,09,台中市,龍井區,M,0,70+,2,66000,66000250
19CoV,2023,09,台南市,七股區,M,0,70+,1,67000,67000150
19CoV,2023,09,台南市,中西區,M,0,70+,2,67000,67000370
19CoV,2023,09,台南市,北區,F,0,70+,1,67000,67000340
19CoV,2023,09,台南市,北區,M,0,70+,1,67000,67000340
19CoV,2023,09,台南市,南區,M,0,70+,1,67000,67000330
19CoV,2023,09,台南市,大內區,M,0,60~64,1,67000,67000110
19CoV,2023,09,台南市,大內區,F,0,70+,1,67000,67000110
19CoV,2023,09,台南市,安南區,M,0,60~64,1,67000,67000350
19CoV,2023,09,台南市,安南區,F,0,70+,2,67000,67000350
19CoV,2023,09,台南市,安南區,M,0,70+,2,67000,67000350
19CoV,2023,09,台南市,安定區,M,0,70+,1,67000,67000210
19CoV,2023,09,台南市,山上區,M,0,70+,1,67000,67000220
19CoV,2023,09,台南市,新市區,M,0,60~64,1,67000,67000200
19CoV,2023,09,台南市,新市區,M,0,65~69,1,67000,67000200
19CoV,2023,09,台南市,東區,F,0,70+,1,67000,67000320
