年度,區別,縣市,行政區,單位/醫事機構代碼,醫療院所名稱,地址,連絡電話
2022,中區,彰化縣,鹿港鎮,3537021429,黃俊熙診所,彰化縣鹿港鎮頂草路一段12號,04-7718955
2022,中區,彰化縣,鹿港鎮,3537021554,施明哲診所,彰化縣鹿港鎮慶安街116號,04-7720866
2022,中區,彰化縣,鹿港鎮,3537021572,佳生小兒科診所,彰化縣鹿港鎮景福里民權路137號,04-7776789
2022,中區,彰化縣,鹿港鎮,3537021616,葉騰鑫內科診所〈順泰聯合診所〉,彰化縣鹿港鎮民權路57號,04-7769955
2022,中區,彰化縣,鹿港鎮,3537021625,謝慧瑛小兒科診所〈順泰聯合診所〉,彰化縣鹿港鎮永安里民權路５７號 ,04-7769955
2022,中區,彰化縣,北斗鎮,3537041387,小樹苗兒科診所,彰化縣北斗鎮西安里中山路１段333號 ,04-8883823
2022,中區,彰化縣,北斗鎮,3537041403,杏言外科診所,彰化縣北斗鎮復興路20號,04-8873588
2022,中區,彰化縣,員林市,3537050153,劉岳隆小兒科診所,彰化縣員林市中正路664號,04-8320446
2022,中區,彰化縣,員林市,3537050171,楊博堯診所,彰化縣員林市中正路165號,04-8361062
2022,中區,彰化縣,員林市,3537050457,蕭弘智診所,彰化縣員林市中山路二段114號 ,04-8357571
2022,中區,彰化縣,員林市,3537050546,潘耳鼻喉科診所,彰化縣員林市民生里中正路２２６號,04-8347798
2022,中區,彰化縣,員林市,3537050582,湯瑪仕小兒科診所,彰化縣員林市育英路78-2號,04-8336958
2022,中區,彰化縣,員林市,3537050608,愛心小兒科家庭醫學科診所,彰化縣員林市仁美里中正路６２８號,04-8316869
2022,中區,彰化縣,員林市,3537050840,張勝裕耳鼻喉科診所,彰化縣員林市育英路９６–２號,04-8321164
2022,中區,彰化縣,員林市,3537050886,慈安小兒科診所,彰化縣員林市光明街163號,0937-747292
2022,中區,彰化縣,員林市,3537050975,陳忠一診所,彰化縣員林市育英路89號 ,04-8353910
2022,中區,彰化縣,員林市,3537051016,黃崇凱診所,彰化縣員林市中山南路72號 ,04-8318286
2022,中區,彰化縣,員林市,3537051098,小太陽小兒科診所,彰化縣員林市三和里大同路一段２８５巷１５、１７號 ,04-8375331
2022,中區,彰化縣,員林市,3537052120,育英診所,彰化縣員林市中正里育英路３７–１２號,04-8372358
2022,中區,彰化縣,員林市,3537052166,佳佳診所,彰化縣員林市惠來里南昌路90號,04-8380016 
2022,中區,彰化縣,員林市,3537052237,安安耳鼻喉科診所,彰化縣員林市靜修路1之7號,04-8385660
2022,中區,彰化縣,員林市,3537052264,盧天恩診所,彰化縣員林市林森路276號,04-8339159
2022,中區,彰化縣,員林市,3537052362,張天長診所,彰化縣員林市員水路2段482號,04-8324479
2022,中區,彰化縣,員林市,3537052371,合康診所,彰化縣員林市南平里南平街２２之１號 ,04-8363272
2022,中區,彰化縣,員林市,3537052415,統誠診所,彰化縣員林市正興街370號,04-8361818
2022,中區,彰化縣,員林市,3537052451,寶貝熊小兒科診所,彰化縣員林市靜修東路78號 ,04-8395253
2022,中區,彰化縣,員林市,3537052522,湯耀貿耳鼻喉科診所,彰化縣員林市靜修東路103號,04-8357711
2022,中區,彰化縣,田中鎮,3537071214,中英診所,彰化縣田中鎮員集路二段三四二號,04-8762021
2022,中區,彰化縣,田中鎮,3537071223,家禾診所,彰化縣田中鎮西路里中州路一段二四二、二四四號,04-8742475
2022,中區,彰化縣,田中鎮,3537071269,公園診所,彰化縣田中鎮新福路57號,04-8752200
2022,中區,彰化縣,二林鎮,3537080142,台安診所,彰化縣二林鎮東和里斗苑五段215號,04-8961138
2022,中區,彰化縣,二林鎮,3537080268,育安聯合診所,彰化縣二林鎮斗苑路四段７０２號,04-8953358
2022,中區,彰化縣,二林鎮,3537081283,陳立凱小兒科診所,彰化縣二林鎮大成路一段１３５號,04-8956130
2022,中區,彰化縣,二林鎮,3537081345,明穎耳鼻喉科診所,彰化縣二林鎮二林鎮東和里仁愛路676號,04-8969622
2022,中區,彰化縣,二林鎮,3537081489,二林綜祐診所,彰化縣二林鎮中正路6號,04-895 2991
2022,中區,彰化縣,線西鄉,3537090022,德茂診所,彰化縣線西鄉沿海路一段772號,04-7584720
2022,中區,彰化縣,伸港鄉,3537100087,許權傑診所,"彰化縣伸港鄉忠孝路9,11號",04-7995100
2022,中區,彰化縣,伸港鄉,3537101182,芳生診所,彰化縣伸港鄉新港路１６１號 ,04-7987597
2022,中區,彰化縣,福興鄉,3537110056,三福診所,彰化縣福興鄉褔興鄉彰水路368號,04-7681024
2022,中區,彰化縣,福興鄉,3537111213,慶安診所,彰化縣福興鄉沿海路３段275號１樓,04-7704276
2022,中區,彰化縣,秀水鄉,3537121111,楊鴻振診所,彰化縣秀水鄉彰水路二段661號,04-7686060
2022,中區,彰化縣,秀水鄉,3537121139,鄭永煌耳鼻喉科診所,彰化縣秀水鄉福安里彰水路２段４５２號 ,04-7681191
2022,中區,彰化縣,秀水鄉,3537121166,丸山診所,彰化縣秀水鄉安東村中山路357號,04-7685366
2022,中區,彰化縣,秀水鄉,3537121193,佑美診所,彰化縣秀水鄉彰水路2段358、358之1號 ,04-7698282
2022,中區,彰化縣,大村鄉,3537151128,宜禾診所,彰化縣大村鄉過溝三巷29號,04-8520937
2022,中區,彰化縣,埔心鄉,3537170105,元泰診所,彰化縣埔心鄉中山路39號,04-8234549
2022,中區,彰化縣,埔心鄉,3537170169,鄭德源診所,彰化縣埔心鄉東門村員鹿路二段２９１號,04-8294253
2022,中區,彰化縣,永靖鄉,3537180030,邱內科診所,彰化縣永靖鄉永東村東門路235號,04-8238248
2022,中區,彰化縣,永靖鄉,3537181153,文華診所,彰化縣永靖鄉瑚璉路167巷6號,04-8233216
2022,中區,彰化縣,永靖鄉,3537181199,瑚璉診所,彰化縣永靖鄉永西村瑚璉路２４３號,04-8226566
2022,中區,彰化縣,永靖鄉,3537181215,誠恩耳鼻喉科診所,彰化縣永靖鄉永西村瑚璉路306號,04-8238282
2022,中區,彰化縣,永靖鄉,3537181233,吉祥診所,彰化縣永靖鄉永靖街１５５號,04-8239881
2022,中區,彰化縣,社頭鄉,3537190081,劉信南診所,彰化縣社頭鄉仁雅村社斗路一段２０９號,04-8735273
2022,中區,彰化縣,社頭鄉,3537190090,春卿診所,彰化縣社頭鄉社頭村忠孝三路９號 ,04-8724211
2022,中區,彰化縣,社頭鄉,3537190125,張榮俊小兒科診所,彰化縣社頭鄉員集路二段176號,04-8722171
2022,中區,彰化縣,社頭鄉,3537190143,張景仁診所,彰化縣社頭鄉仁雅村社斗路一段２７９號,04-8725879
2022,中區,彰化縣,社頭鄉,3537190161,長安診所,彰化縣社頭鄉仁雅村員集路２段６號 ,04-8727200
2022,中區,彰化縣,社頭鄉,3537191257,向日葵診所,彰化縣社頭鄉清水岩路406-1號,04-8726289
2022,中區,彰化縣,社頭鄉,3537191275,蜜蜂診所,彰化縣社頭鄉仁雅村信義三路７２號,04-8720266
2022,中區,彰化縣,二水鄉,3537200019,恩生外婦產科診所,彰化縣二水鄉光化村員集路四段14號 ,04-8793636
2022,中區,彰化縣,二水鄉,3537200082,曾劍煌診所,彰化縣二水鄉溪邊巷92號,04-8791811
2022,中區,彰化縣,二水鄉,3537201114,安康診所,彰化縣二水鄉員集路4段54號,04-8797279
2022,中區,南投縣,南投市,3538010537,楊聰明診所,南投縣南投市復興路373號,049-2239955
2022,中區,南投縣,南投市,3538010555,詹建盛診所,南投縣南投市南陽路475號,049-2243055
2022,中區,南投縣,南投市,3538010662,梁力仁診所,南投縣南投市彰南路二段391號,049-2202155
2022,中區,南投縣,南投市,3538011712,馨生婦產科小兒科診所,南投縣南投市復興路176號,049-2206626
2022,中區,南投縣,南投市,3538011758,淵源診所,南投縣南投市民族路300號,049-2222171
2022,中區,南投縣,南投市,3538011810,陳加偉耳鼻喉科診所,南投縣南投市復興路109號,049-2200679
2022,中區,南投縣,南投市,3538011865,景聖耳鼻喉科診所,南投縣南投市中興路502之1號,049-2244768
2022,中區,南投縣,南投市,3538011883,佳成小兒科診所,南投縣南投市集賢路34號,049-2231115
2022,中區,南投縣,南投市,3538011918,蔡良迪診所,南投縣南投市中學西路85號,049-2391296
2022,中區,南投縣,南投市,3538012022,子泰診所,南投縣南投市南崗二路298號,049-2223013
2022,中區,南投縣,南投市,3538012059,仲治診所,南投縣南投市民族路395號1樓,049-2202600
2022,中區,南投縣,南投市,3538012068,平安診所,南投縣南投市八德路376號1樓,049-2291653
2022,中區,南投縣,南投市,3538012086,幼安小兒科診所,南投縣南投市民族路243號,049-2206706
2022,中區,南投縣,南投市,3538012095,黃子卿小兒科診所,南投縣南投市民族路123號,049-2200623
2022,中區,南投縣,埔里鎮,3538020168,童小兒科家醫科聯合診所,南投縣埔里鎮中正路408號,049-2983212
2022,中區,南投縣,埔里鎮,3538020604,聖光小兒科診所,南投縣埔里鎮南昌街160號,049-2988099
2022,中區,南投縣,埔里鎮,3538020613,祐安小兒科診所,南投縣埔里鎮中正路387號,049-2997752
2022,中區,南投縣,埔里鎮,3538022171,長榮診所,南投縣埔里鎮忠孝路329號,049-2994830
2022,中區,南投縣,埔里鎮,3538022242,黎俊奇診所,南投縣埔里鎮中正路464號,049-2999576
2022,中區,南投縣,草屯鎮,3538032837,小太陽小兒科診所,南投縣草屯鎮虎山路786號,049-2303535
2022,中區,南投縣,草屯鎮,3538032962,祐幼小兒科診所,南投縣草屯鎮虎山路746號,049-2320606
2022,中區,南投縣,草屯鎮,3538033003,佳佳診所,南投縣草屯鎮草屯鎮明賢街66號,049-2313395
2022,中區,南投縣,草屯鎮,3538033012,洪瑞成小兒科診所,南投縣草屯鎮中山街36-38號,049-2323151
2022,中區,南投縣,草屯鎮,3538033030,宏安耳鼻喉科診所,南投縣草屯鎮中正路670號,049-2338109
2022,中區,南投縣,草屯鎮,3538033094,品康耳鼻喉科診所,南投縣草屯鎮育英街200號,049-2333100
2022,中區,南投縣,草屯鎮,3538033101,用心生活診所,南投縣草屯鎮草屯鎮中正路590-1號,049-2380866
2022,中區,南投縣,竹山鎮,3538040366,陳重光耳鼻喉科診所,南投縣竹山鎮集山路三段1062號,049-2662352
2022,中區,南投縣,竹山鎮,3538041443,智瑤小兒科診所,南投縣竹山鎮集山路三段879號,049-2652288
2022,中區,南投縣,竹山鎮,3538041550,弘仁診所,南投縣竹山鎮集山路三段948-1號,049-2652259
2022,中區,南投縣,集集鎮,3538051154,第一診所,南投縣集集鎮民生路234號,049-2761888
2022,中區,南投縣,集集鎮,3538051172,陳威申診所,南投縣集集鎮民生路242,049-2762888
2022,中區,南投縣,名間鄉,3538061383,博仁診所,南投縣名間鄉員集路93號,049-2730089
2022,中區,南投縣,名間鄉,3538061338,正安診所,南投縣名間鄉南雅街124號,049-2737666
2022,南區,雲林縣,斗六市,3539010791,塗勝雄小兒科診所,雲林縣斗六市榮譽路73號,05-5352328
2022,南區,雲林縣,斗六市,3539011109,李嘉盛小兒科診所,雲林縣斗六市太平路169號,05-5326466
2022,南區,雲林縣,斗六市,3539012464,小太陽小兒科診所,雲林縣斗六市永安路71號,05-5346041
2022,南區,雲林縣,斗六市,3539012535,啊波羅小兒科診所,雲林縣斗六市鎮北路七號,05-5350099
2022,南區,雲林縣,斗六市,3539012660,小幼苗小兒科診所,雲林縣斗六市中山路311號,05-5362982
2022,南區,雲林縣,斗六市,3539012697,家銘耳鼻喉科診所,雲林縣斗六市永安路118號,05-5333570
2022,南區,雲林縣,斗六市,3539012875,陳俊維耳鼻喉科診所,雲林縣斗六市西平路181號,05-5360906
2022,南區,雲林縣,斗六市,3539012893,明祐診所,雲林縣斗六市中和里太平路219號,0975-041775
2022,南區,雲林縣,斗六市,3539012900,書菴耳鼻喉科診所,雲林縣斗六市太平路147號1樓,05-5340808
2022,南區,雲林縣,斗六市,3539012964,長冠診所,雲林縣斗六市莊敬路210號,05-5377858
2022,南區,雲林縣,斗六市,3539012973,德安診所,雲林縣斗六市鎮北路145號  ,05-5379549
2022,南區,雲林縣,斗六市,3539012982,侑群診所,雲林縣斗六市仁愛里中華路232號,05-5330126
2022,南區,雲林縣,斗南鎮,3539020206,劉泰成聯合診所,雲林縣斗南鎮中山路12號,05-5964566
2022,南區,雲林縣,斗南鎮,3539020368,瑞安耳鼻喉科診所,雲林縣斗南鎮新興街９４號,05-5976399
2022,南區,雲林縣,崙背鄉,3539121422,崙背台全診所,雲林縣崙背鄉崙背鄉建國路52號,05-6969888
2022,南區,雲林縣,斗南鎮,3539021463,超群小兒科診所,雲林縣斗南鎮南昌路151號,05-5962088
2022,南區,雲林縣,斗南鎮,3539021570,宏佑診所,雲林縣斗南鎮文元街86號,05-5950456
2022,南區,雲林縣,斗南鎮,3539021598,小熊小兒科診所,雲林縣斗南鎮南昌路142號,05-5966775
2022,南區,雲林縣,虎尾鎮,3539030060,民生診所,雲林縣虎尾鎮仁愛路42號,05-6323226
2022,南區,雲林縣,土庫鎮,3539051363,大山診所,雲林縣土庫鎮中正路104號,05-6629998
2022,南區,雲林縣,土庫鎮,3539051390,土庫台全診所,雲林縣土庫鎮中正路110號,05-6629666
2022,南區,雲林縣,北港鎮,3539060148,王澍真診所,雲林縣北港鎮民享路33之3號,05-7833603
2022,南區,雲林縣,北港鎮,3539060595,陳源玉內科診所,雲林縣北港鎮公園路169-1號,05-7836677
2022,南區,雲林縣,北港鎮,3539061878,德豐診所,雲林縣北港鎮公園路12號,05-7835909
2022,南區,雲林縣,古坑鄉,3539070064,安泰家庭醫學科診所,雲林縣古坑鄉中山路81號,05-5822020
2022,南區,雲林縣,古坑鄉,3539070171,林炳煌家庭醫學科診所,雲林縣古坑鄉朝陽村中山路234號,05-5827493
2022,南區,雲林縣,莿桐鄉,3539091321,莿桐台全診所,雲林縣莿桐鄉中正路168號,05-5842222
2022,南區,雲林縣,二崙鄉,3539111426,二崙台全診所,雲林縣二崙鄉中山路119號,05-5981111
2022,南區,雲林縣,崙背鄉,3539120201,聖仁診所,雲林縣崙背鄉中山路187號,05-6969639
2022,南區,雲林縣,麥寮鄉,3539131697,幼恩診所,雲林縣麥寮鄉中山路242號,05-6930933
2022,南區,雲林縣,麥寮鄉,3539131704,黃榮標診所,雲林縣麥寮鄉新興路37號,05-6932836
2022,南區,雲林縣,麥寮鄉,3539131811,台全診所,雲林縣麥寮鄉表福路十七號,05-6930099
2022,南區,雲林縣,麥寮鄉,3539131866,陳皇霖診所,雲林縣麥寮鄉中山路108-2號,05-6936386
2022,南區,雲林縣,麥寮鄉,3539131919,楊世銘佑安診所,雲林縣麥寮鄉中山路412之5號,05-6930868
2022,南區,嘉義縣,朴子市,3540011697,侯守恩診所,嘉義縣朴子市山通路106之1號,5-3707700
2022,南區,嘉義縣,布袋鎮,3540021344,均安診所,嘉義縣布袋鎮14鄰太平東路463號,05-3478200
2022,南區,嘉義縣,布袋鎮,3540021353,永吉診所,嘉義縣布袋鎮後寮路72巷28號,05-3472090
2022,南區,嘉義縣,大林鎮,3540031260,郭宗豪診所,嘉義縣大林鎮中正路４８６號 ,05-2655112
2022,南區,嘉義縣,太保市,3540111138,超群診所,嘉義縣太保市164之10號,05-3716323
2022,南區,嘉義縣,太保市,3540111147,嘉德診所,嘉義縣太保市中山路１段５７８號 ,05-2370405
2022,南區,嘉義縣,太保市,3540111263,吳源益診所,嘉義縣太保市中山路二段202號,05-2382001
2022,南區,嘉義縣,太保市,3540111325,吳振維診所,嘉義縣太保市中山路一段590號,05-52380101
2022,南區,嘉義縣,水上鄉,3540120155,簡崑山診所,嘉義縣水上鄉水頭村中正路118號,05-2689679
2022,南區,嘉義縣,水上鄉,3540121278,賜安診所,嘉義縣水上鄉正義路53號,05-2600934
2022,南區,嘉義縣,水上鄉,3540121303,嘉恩診所,嘉義縣水上鄉水頭村中興路265號,05-2603661
2022,南區,嘉義縣,水上鄉,3540121312,昭安診所,嘉義縣水上鄉中興路406號,05-2687131
2022,南區,嘉義縣,中埔鄉,3540130295,宏恩診所,嘉義縣中埔鄉中埔村中正路38號,05-2532722
2022,南區,嘉義縣,中埔鄉,3540131327,施昌德耳鼻喉科診所,嘉義縣中埔鄉中山路5段819號,05-2395283
2022,南區,嘉義縣,中埔鄉,3540131390,佳誼小兒科診所,嘉義縣中埔鄉和睦村中山路5段697號,05-2391096
2022,南區,嘉義縣,中埔鄉,3540131407,蔡元慶診所,嘉義縣中埔鄉金蘭村頂山門34之63號,05-2305550
2022,南區,台南市,白河區,3541031282,吳明強診所,台南市白河區國泰路111號,06-6832685
2022,南區,台南市,麻豆區,3541040174,姜耳鼻喉科診所,台南市麻豆區信義路34-13號,06-5713336
2022,南區,台南市,麻豆區,3541041457,快樂診所,台南市麻豆區民權路22－5號1－3樓,06-5714606
2022,南區,台南市,麻豆區,3541041493,陳信宏小兒科診所,台南市麻豆區中山路145號,06-5719889
2022,南區,台南市,佳里區,3541050376,以琳內科診所,台南市佳里區建南街161號,06-7211102
2022,南區,台南市,佳里區,3541050581,黃逸仁診所,台南市佳里區光復路145號,06-7220076
2022,南區,台南市,新化區,3541060229,周明山診所,台南市新化區中山路192-1號,06-5904168
