確定病名,發病年份,發病週別,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數,感染國別,縣市別代碼,鄉鎮別代碼,感染國別代碼
061,2019,24,台中市,西屯區,M,1,40~44,1,印尼,66000,66000060,360
061,2019,24,台南市,善化區,M,1,25~29,1,印尼,67000,67000190,360
027,2019,24,台南市,永康區,M,1,55~59,1,中國,67000,67000310,156
006,2019,24,桃園市,大園區,F,1,20~24,1,印尼,68000,68000060,360
061,2019,24,桃園市,蘆竹區,M,1,55~59,1,柬埔寨,68000,68000050,116
006,2019,24,桃園市,龍潭區,M,1,60~64,1,中國,68000,68000090,156
002,2019,25,新竹縣,竹北市,M,1,30~34,1,菲律賓,10004,10004010,608
004,2019,25,彰化縣,伸港鄉,M,1,25~29,1,印尼,10007,10007050,360
061,2019,25,雲林縣,斗南鎮,M,1,25~29,1,印尼,10009,10009020,360
006,2019,25,嘉義縣,番路鄉,F,1,35~39,1,印尼,10010,10010160,360
006,2019,25,屏東縣,九如鄉,F,1,35~39,1,印尼,10013,10013080,360
061,2019,25,台北市,中正區,F,1,5~9,1,印尼,63000,63000050,360
004,2019,25,台北市,文山區,F,1,20~24,1,菲律賓,63000,63000080,608
004,2019,25,台北市,文山區,F,1,20~24,1,菲律賓,63000,63000081,608
004,2019,25,台北市,文山區,F,1,20~24,1,菲律賓,63000,63000082,608
004,2019,25,台北市,文山區,M,1,20~24,1,菲律賓,63000,63000080,608
004,2019,25,台北市,文山區,M,1,20~24,1,菲律賓,63000,63000081,608
004,2019,25,台北市,文山區,M,1,20~24,1,菲律賓,63000,63000082,608
0701,2019,25,台北市,萬華區,F,1,45~49,1,韓國,63000,63000070,410
0701,2019,25,台北市,萬華區,F,1,45~49,1,韓國,63000,63000071,410
0701,2019,25,台北市,萬華區,F,1,45~49,1,韓國,63000,63000072,410
061,2019,25,高雄市,三民區,F,1,30~34,1,泰國,64000,64000050,764
061,2019,25,高雄市,三民區,F,1,30~34,1,泰國,64000,64000051,764
061,2019,25,高雄市,三民區,F,1,30~34,1,泰國,64000,64000052,764
061,2019,25,高雄市,三民區,M,1,50~54,1,泰國,64000,64000050,764
061,2019,25,高雄市,三民區,M,1,50~54,1,泰國,64000,64000051,764
061,2019,25,高雄市,三民區,M,1,50~54,1,泰國,64000,64000052,764
061,2019,25,高雄市,左營區,F,1,30~34,1,越南,64000,64000030,704
061,2019,25,高雄市,左營區,M,1,25~29,1,柬埔寨,64000,64000030,116
004,2019,25,新北市,三重區,F,1,35~39,1,印尼,65000,65000020,360
055,2019,25,新北市,樹林區,M,1,40~44,1,中國,65000,65000070,156
006,2019,25,新北市,永和區,F,1,40~44,1,印尼,65000,65000040,360
061,2019,25,台中市,北區,M,1,65~69,1,菲律賓,66000,66000050,608
006,2019,25,台中市,太平區,M,1,20~24,1,印尼,66000,66000270,360
061,2019,25,台中市,豐原區,F,1,40~44,1,越南,66000,66000090,704
061,2019,25,台中市,豐原區,M,1,50~54,1,越南,66000,66000090,704
006,2019,26,宜蘭縣,五結鄉,F,1,30~34,1,印尼,10002,10002090,360
061,2019,26,新竹縣,寶山鄉,F,1,35~39,1,印尼,10004,10004100,360
061,2019,26,新竹縣,新豐鄉,F,1,25~29,1,柬埔寨,10004,10004060,116
002,2019,26,彰化縣,福興鄉,F,1,25~29,1,印尼,10007,10007060,360
061,2019,26,南投縣,埔里鎮,M,1,40~44,1,柬埔寨,10008,10008020,116
061,2019,26,基隆市,仁愛區,F,1,55~59,1,柬埔寨,10017,10017040,116
055,2019,26,基隆市,仁愛區,M,1,25~29,1,泰國,10017,10017040,764
056,2019,26,新竹市,香山區,M,1,25~29,1,越南,10018,10018030,704
061,2019,26,台北市,中正區,M,1,20~24,1,菲律賓,63000,63000050,608
4828,2019,26,台北市,中正區,M,1,55~59,1,中國,63000,63000050,156
061,2019,26,台北市,南港區,M,1,35~39,1,泰國,63000,63000090,764
061,2019,26,台北市,大安區,F,1,40~44,1,越南,63000,63000030,704
006,2019,26,台北市,萬華區,F,1,30~34,1,印尼,63000,63000070,360
006,2019,26,台北市,萬華區,F,1,30~34,1,印尼,63000,63000071,360
006,2019,26,台北市,萬華區,F,1,30~34,1,印尼,63000,63000072,360
061,2019,26,高雄市,前金區,F,1,55~59,1,新加坡,64000,64000070,702
061,2019,26,高雄市,苓雅區,F,1,20~24,1,斯里蘭卡,64000,64000080,144
006,2019,26,高雄市,苓雅區,F,1,35~39,1,印尼,64000,64000080,360
061,2019,26,新北市,中和區,F,1,25~29,1,越南,65000,65000030,704
061,2019,26,新北市,新莊區,F,1,50~54,1,越南,65000,65000050,704
0701,2019,26,新北市,板橋區,F,1,45~49,1,韓國,65000,65000010,410
002a,2019,26,台中市,北屯區,M,1,25~29,1,印度,66000,66000080,356
061,2019,26,台中市,西屯區,M,1,35~39,1,越南,66000,66000060,704
130,2019,27,屏東縣,潮州鎮,M,1,25~29,1,法國,10013,10013020,250
0820,2019,27,屏東縣,萬丹鄉,M,1,45~49,1,印尼,10013,10013050,360
061,2019,27,台北市,中山區,M,1,20~24,1,柬埔寨,63000,63000040,116
006,2019,27,台北市,內湖區,F,1,35~39,1,印尼,63000,63000100,360
055,2019,27,台北市,南港區,F,1,30~34,1,越南,63000,63000090,704
061,2019,27,台北市,大安區,M,1,65~69,1,新加坡,63000,63000030,702
061,2019,27,台北市,文山區,F,1,25~29,1,越南,63000,63000080,704
061,2019,27,台北市,文山區,F,1,25~29,1,越南,63000,63000081,704
061,2019,27,台北市,文山區,F,1,25~29,1,越南,63000,63000082,704
061,2019,27,台北市,文山區,M,1,20~24,1,越南,63000,63000080,704
061,2019,27,台北市,文山區,M,1,20~24,1,越南,63000,63000081,704
061,2019,27,台北市,文山區,M,1,20~24,1,越南,63000,63000082,704
061,2019,27,高雄市,三民區,M,1,10~14,1,越南,64000,64000050,704
061,2019,27,高雄市,三民區,M,1,10~14,1,越南,64000,64000051,704
061,2019,27,高雄市,三民區,M,1,10~14,1,越南,64000,64000052,704
A920,2019,27,高雄市,前鎮區,M,1,20~24,1,緬甸,64000,64000090,104
002a,2019,27,新北市,八里區,M,1,35~39,1,柬埔寨,65000,65000230,116
061,2019,27,新北市,新莊區,M,1,20~24,1,菲律賓,65000,65000050,608
061,2019,27,新北市,新莊區,M,1,25~29,1,柬埔寨,65000,65000050,116
061,2019,27,新北市,永和區,F,1,65~69,1,馬來西亞,65000,65000040,458
061,2019,27,台中市,北區,M,1,40~44,1,菲律賓,66000,66000050,608
055,2019,27,台中市,后里區,F,1,30~34,1,越南,66000,66000150,704
061,2019,27,台中市,太平區,M,1,25~29,1,印度,66000,66000270,356
061,2019,27,台中市,梧棲區,M,1,30~34,1,印度,66000,66000140,356
061,2019,27,台中市,霧峰區,F,1,30~34,1,柬埔寨,66000,66000260,116
006,2019,27,台南市,北區,F,1,20~24,1,印尼,67000,67000340,360
006,2019,27,桃園市,中壢區,F,1,20~24,1,印尼,68000,68000020,360
061,2019,27,桃園市,中壢區,F,1,40~44,1,馬來西亞,68000,68000020,458
0703,2019,27,桃園市,桃園區,M,1,70+,1,美國,68000,68000010,840
004,2019,28,宜蘭縣,宜蘭市,F,1,20~24,1,印尼,10002,10002010,360
061,2019,28,苗栗縣,南庄鄉,M,1,60~64,1,柬埔寨,10005,10005110,116
006,2019,28,彰化縣,大村鄉,M,1,30~34,1,印尼,10007,10007130,360
006,2019,28,彰化縣,竹塘鄉,F,1,20~24,1,印尼,10007,10007250,360
061,2019,28,嘉義縣,竹崎鄉,M,1,35~39,1,柬埔寨,10010,10010140,116
006,2019,28,屏東縣,長治鄉,F,1,35~39,1,印尼,10013,10013060,360
006,2019,28,新竹市,東區,F,1,25~29,1,印尼,10018,10018010,360
061,2019,28,新竹市,東區,M,1,15~19,1,柬埔寨,10018,10018010,116
061,2019,28,新竹市,東區,M,1,35~39,1,柬埔寨,10018,10018010,116
061,2019,28,新竹市,東區,M,1,55~59,1,馬來西亞,10018,10018010,458
061,2019,28,台北市,中山區,M,1,25~29,1,新加坡,63000,63000040,702
A920,2019,28,台北市,中正區,M,1,20~24,1,泰國,63000,63000050,764
061,2019,28,台北市,大安區,F,1,25~29,1,新加坡,63000,63000030,702
061,2019,28,台北市,松山區,F,1,30~34,1,印尼,63000,63000010,360
061,2019,28,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000070,608
061,2019,28,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000071,608
061,2019,28,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000072,608
006,2019,28,高雄市,小港區,F,1,25~29,1,印尼,64000,64000110,360
A920,2019,28,高雄市,左營區,F,1,45~49,1,泰國,64000,64000030,764
061,2019,28,高雄市,鳳山區,F,1,20~24,1,菲律賓,64000,64000120,608
006,2019,28,高雄市,鳳山區,F,1,30~34,1,印尼,64000,64000120,360
061,2019,28,新北市,三重區,F,1,25~29,1,越南,65000,65000020,704
004,2019,28,新北市,三重區,M,1,10~14,1,印尼,65000,65000020,360
061,2019,28,新北市,中和區,M,1,10~14,1,緬甸,65000,65000030,104
002a,2019,28,新北市,新店區,F,1,20~24,1,美國,65000,65000060,840
A920,2019,28,新北市,永和區,F,1,60~64,1,緬甸,65000,65000040,104
061,2019,28,新北市,永和區,F,1,60~64,1,柬埔寨,65000,65000040,116
A920,2019,28,台中市,南區,F,1,25~29,1,緬甸,66000,66000030,104
061,2019,28,台中市,南區,F,1,30~34,1,印尼,66000,66000030,360
084,2019,28,台中市,南區,F,1,40~44,1,奈及利亞,66000,66000030,566
061,2019,28,台中市,大里區,M,1,20~24,1,菲律賓,66000,66000280,608
A920,2019,28,台中市,梧棲區,M,1,25~29,1,緬甸,66000,66000140,104
061,2019,28,台中市,西屯區,F,1,25~29,1,柬埔寨,66000,66000060,116
061,2019,28,台南市,永康區,M,1,35~39,1,越南,67000,67000310,704
061,2019,28,台南市,西港區,M,1,30~34,1,印尼,67000,67000140,360
061,2019,28,桃園市,中壢區,M,1,5~9,1,柬埔寨,68000,68000020,116
004,2019,28,桃園市,大園區,F,1,35~39,1,印尼,68000,68000060,360
A920,2019,28,桃園市,平鎮區,F,1,40~44,1,緬甸,68000,68000100,104
006,2019,28,桃園市,新屋區,M,1,30~34,1,菲律賓,68000,68000110,608
061,2019,28,桃園市,桃園區,F,1,35~39,1,泰國,68000,68000010,764
061,2019,28,桃園市,楊梅區,M,1,45~49,1,泰國,68000,68000040,764
061,2019,29,連江縣,南竿鄉,F,1,15~19,1,柬埔寨,09007,09007010,116
061,2019,29,新竹縣,新豐鄉,F,1,15~19,1,越南,10004,10004060,704
061,2019,29,新竹縣,竹北市,F,1,15~19,1,柬埔寨,10004,10004010,116
061,2019,29,新竹縣,竹北市,M,1,10~14,1,越南,10004,10004010,704
061,2019,29,苗栗縣,苗栗市,M,1,30~34,1,泰國,10005,10005010,764
006,2019,29,彰化縣,鹿港鎮,F,1,25~29,1,印尼,10007,10007020,360
061,2019,29,雲林縣,崙背鄉,F,1,35~39,1,越南,10009,10009120,704
002,2019,29,澎湖縣,馬公市,F,1,30~34,1,印尼,10016,10016010,360
002,2019,29,基隆市,七堵區,F,1,15~19,1,印度,10017,10017020,356
061,2019,29,基隆市,中正區,F,1,20~24,1,印尼,10017,10017010,360
061,2019,29,台北市,中山區,M,1,35~39,1,柬埔寨,63000,63000040,116
A920,2019,29,台北市,南港區,M,1,35~39,1,緬甸,63000,63000090,104
061,2019,29,台北市,松山區,M,1,15~19,1,柬埔寨,63000,63000010,116
006,2019,29,台北市,萬華區,F,1,35~39,1,印尼,63000,63000070,360
006,2019,29,台北市,萬華區,F,1,35~39,1,印尼,63000,63000071,360
006,2019,29,台北市,萬華區,F,1,35~39,1,印尼,63000,63000072,360
061,2019,29,台北市,萬華區,M,1,10~14,1,印尼,63000,63000070,360
061,2019,29,台北市,萬華區,M,1,10~14,1,印尼,63000,63000071,360
061,2019,29,台北市,萬華區,M,1,10~14,1,印尼,63000,63000072,360
061,2019,29,高雄市,仁武區,F,1,15~19,1,越南,64000,64000170,704
006,2019,29,高雄市,燕巢區,F,1,45~49,1,印尼,64000,64000210,360
061,2019,29,高雄市,茄萣區,M,1,15~19,1,印尼,64000,64000260,360
061,2019,29,高雄市,鼓山區,F,1,25~29,1,越南,64000,64000020,704
061,2019,29,高雄市,鼓山區,M,1,30~34,1,柬埔寨,64000,64000020,116
A920,2019,29,新北市,中和區,F,1,35~39,1,緬甸,65000,65000030,104
061,2019,29,新北市,中和區,M,1,35~39,1,越南,65000,65000030,704
061,2019,29,新北市,中和區,M,1,45~49,1,越南,65000,65000030,704
A920,2019,29,新北市,新店區,F,1,40~44,1,緬甸,65000,65000060,104
061,2019,29,新北市,新莊區,F,1,10~14,1,馬爾地夫,65000,65000050,462
061,2019,29,新北市,林口區,F,1,25~29,1,越南,65000,65000170,704
061,2019,29,新北市,永和區,M,1,20~24,1,菲律賓,65000,65000040,608
A920,2019,29,新北市,淡水區,F,1,35~39,1,馬爾地夫,65000,65000100,462
061,2019,29,台中市,北屯區,M,1,15~19,1,菲律賓,66000,66000080,608
055,2019,29,台中市,北屯區,M,1,25~29,1,泰國,66000,66000080,764
061,2019,29,台中市,大雅區,M,1,30~34,1,泰國,66000,66000180,764
0701,2019,29,台中市,梧棲區,F,1,45~49,1,摩洛哥,66000,66000140,504
061,2019,29,台中市,西屯區,F,1,15~19,2,柬埔寨,66000,66000060,116
061,2019,29,台南市,善化區,F,1,30~34,1,菲律賓,67000,67000190,608
006,2019,29,桃園市,大園區,M,1,40~44,1,印尼,68000,68000060,360
0620,2019,29,桃園市,平鎮區,F,1,45~49,1,日本,68000,68000100,392
061,2019,29,桃園市,桃園區,M,1,35~39,1,柬埔寨,68000,68000010,116
061,2019,29,桃園市,楊梅區,M,1,50~54,1,越南,68000,68000040,704
061,2019,29,桃園市,龍潭區,F,1,10~14,1,馬來西亞,68000,68000090,458
030,2019,30,彰化縣,二林鎮,F,1,40~44,1,菲律賓,10007,10007200,608
061,2019,30,南投縣,中寮鄉,F,1,35~39,1,越南,10008,10008080,704
061,2019,30,雲林縣,北港鎮,M,1,45~49,1,越南,10009,10009060,704
061,2019,30,雲林縣,大埤鄉,F,1,15~19,1,印尼,10009,10009080,360
061,2019,30,新竹市,北區,F,1,15~19,1,柬埔寨,10018,10018020,116
061,2019,30,新竹市,北區,M,1,25~29,1,泰國,10018,10018020,764
061,2019,30,新竹市,東區,M,1,50~54,1,印度,10018,10018010,356
A920,2019,30,新竹市,香山區,F,1,20~24,1,泰國,10018,10018030,764
A920,2019,30,台北市,中山區,F,1,45~49,1,緬甸,63000,63000040,104
055,2019,30,台北市,信義區,M,1,25~29,2,越南,63000,63000020,704
061,2019,30,台北市,內湖區,M,1,30~34,1,菲律賓,63000,63000100,608
A920,2019,30,台北市,南港區,M,1,25~29,1,印度,63000,63000090,356
055,2019,30,台北市,松山區,M,1,30~34,1,越南,63000,63000010,704
061,2019,30,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000070,608
061,2019,30,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000071,608
061,2019,30,台北市,萬華區,M,1,35~39,1,菲律賓,63000,63000072,608
061,2019,30,高雄市,大寮區,F,1,15~19,1,越南,64000,64000140,704
061,2019,30,高雄市,大寮區,M,1,15~19,1,越南,64000,64000140,704
061,2019,30,高雄市,岡山區,F,1,30~34,1,越南,64000,64000190,704
061,2019,30,高雄市,楠梓區,F,1,15~19,1,越南,64000,64000040,704
061,2019,30,高雄市,鳳山區,F,1,55~59,1,越南,64000,64000120,704
061,2019,30,新北市,三峽區,M,1,5~9,1,菲律賓,65000,65000090,608
061,2019,30,新北市,三芝區,F,1,40~44,1,越南,65000,65000210,704
004,2019,30,新北市,中和區,F,1,30~34,1,菲律賓,65000,65000030,608
061,2019,30,新北市,中和區,M,1,40~44,1,柬埔寨,65000,65000030,116
061,2019,30,新北市,土城區,F,1,40~44,1,印尼,65000,65000130,360
061,2019,30,新北市,新店區,M,1,15~19,1,緬甸,65000,65000060,104
061,2019,30,新北市,新莊區,M,1,55~59,1,新加坡,65000,65000050,702
061,2019,30,新北市,汐止區,M,1,70+,1,柬埔寨,65000,65000110,116
061,2019,30,台中市,北區,M,1,25~29,1,菲律賓,66000,66000050,608
061,2019,30,台中市,潭子區,M,1,50~54,1,泰國,66000,66000170,764
055,2019,30,台中市,豐原區,F,1,1,1,越南,66000,66000090,704
004,2019,30,台南市,仁德區,M,1,35~39,1,柬埔寨,67000,67000270,116
061,2019,30,台南市,新營區,F,1,15~19,1,越南,67000,67000010,704
061,2019,30,桃園市,中壢區,F,1,15~19,1,緬甸,68000,68000020,104
A920,2019,30,桃園市,中壢區,M,1,15~19,1,緬甸,68000,68000020,104
A920,2019,30,桃園市,中壢區,M,1,20~24,1,緬甸,68000,68000020,104
ZIKAV,2019,30,桃園市,中壢區,M,1,40~44,1,緬甸,68000,68000020,104
061,2019,30,桃園市,大溪區,F,1,40~44,1,菲律賓,68000,68000030,608
A920,2019,30,桃園市,平鎮區,F,1,65~69,1,緬甸,68000,68000100,104
0620,2019,30,桃園市,平鎮區,M,1,50~54,1,中國,68000,68000100,156
004,2019,30,桃園市,桃園區,F,1,35~39,1,中國,68000,68000010,156
061,2019,30,桃園市,桃園區,M,1,15~19,1,印尼,68000,68000010,360
055,2019,30,桃園市,觀音區,M,1,25~29,1,菲律賓,68000,68000120,608
A920,2019,31,新竹縣,竹東鎮,M,1,40~44,1,緬甸,10004,10004020,104
061,2019,31,彰化縣,秀水鄉,M,1,20~24,1,菲律賓,10007,10007070,608
061,2019,31,南投縣,草屯鎮,M,1,10~14,1,馬來西亞,10008,10008030,458
A920,2019,31,台北市,中山區,M,1,25~29,1,緬甸,63000,63000040,104
061,2019,31,台北市,信義區,F,1,65~69,1,越南,63000,63000020,704
A920,2019,31,台北市,文山區,M,1,25~29,1,緬甸,63000,63000080,104
A920,2019,31,台北市,文山區,M,1,25~29,1,緬甸,63000,63000081,104
A920,2019,31,台北市,文山區,M,1,25~29,1,緬甸,63000,63000082,104
061,2019,31,高雄市,仁武區,M,1,45~49,1,柬埔寨,64000,64000170,116
0830,2019,31,高雄市,前鎮區,M,1,50~54,1,馬來西亞,64000,64000090,458
061,2019,31,高雄市,左營區,F,1,15~19,1,越南,64000,64000030,704
006,2019,31,高雄市,新興區,F,1,20~24,1,印尼,64000,64000060,360
061,2019,31,高雄市,鳥松區,F,1,15~19,1,柬埔寨,64000,64000180,116
A920,2019,31,高雄市,鳳山區,F,1,40~44,1,緬甸,64000,64000120,104
A920,2019,31,新北市,中和區,F,1,40~44,1,緬甸,65000,65000030,104
A920,2019,31,新北市,中和區,M,1,50~54,1,緬甸,65000,65000030,104
006,2019,31,新北市,土城區,F,1,25~29,1,印尼,65000,65000130,360
061,2019,31,新北市,淡水區,F,1,15~19,1,新加坡,65000,65000100,702
A920,2019,31,新北市,淡水區,M,1,20~24,1,緬甸,65000,65000100,104
0701,2019,31,台中市,烏日區,F,1,40~44,1,澳門,66000,66000230,446
061,2019,31,台中市,烏日區,M,1,25~29,1,柬埔寨,66000,66000230,116
061,2019,31,台中市,西屯區,F,1,20~24,1,印尼,66000,66000060,360
A920,2019,31,台中市,西屯區,F,1,40~44,1,泰國,66000,66000060,764
061,2019,31,台南市,安南區,M,1,50~54,1,越南,67000,67000350,704
061,2019,31,台南市,麻豆區,M,1,10~14,1,越南,67000,67000070,704
ZIKAV,2019,31,桃園市,中壢區,M,1,15~19,1,緬甸,68000,68000020,104
061,2019,31,桃園市,蘆竹區,M,1,30~34,1,馬來西亞,68000,68000050,458
061,2019,31,桃園市,觀音區,F,1,40~44,1,泰國,68000,68000120,764
0703,2019,31,桃園市,龜山區,F,1,20~24,1,泰國,68000,68000070,764
061,2019,31,桃園市,龜山區,F,1,45~49,1,菲律賓,68000,68000070,608
061,2019,31,桃園市,龜山區,M,1,15~19,1,菲律賓,68000,68000070,608
061,2019,31,桃園市,龜山區,M,1,25~29,1,菲律賓,68000,68000070,608
056,2019,32,苗栗縣,苑裡鎮,F,1,20~24,1,中國,10005,10005020,156
055,2019,32,彰化縣,彰化市,M,1,25~29,1,印尼,10007,10007010,360
061,2019,32,屏東縣,林邊鄉,F,1,30~34,1,斯里蘭卡,10013,10013190,144
0701,2019,32,屏東縣,林邊鄉,F,1,30~34,1,斯里蘭卡,10013,10013190,144
061,2019,32,台東縣,台東市,F,1,60~64,1,泰國,10014,10014010,764
061,2019,32,花蓮縣,花蓮市,M,1,45~49,1,緬甸,10015,10015010,104
006,2019,32,新竹市,東區,F,1,10~14,1,印尼,10018,10018010,360
A920,2019,32,台北市,信義區,F,1,30~34,1,緬甸,63000,63000020,104
A920,2019,32,台北市,南港區,F,1,30~34,1,緬甸,63000,63000090,104
A920,2019,32,台北市,南港區,F,1,65~69,1,泰國,63000,63000090,764
061,2019,32,台北市,士林區,M,1,25~29,1,馬來西亞,63000,63000110,458
061,2019,32,台北市,士林區,M,1,65~69,1,柬埔寨,63000,63000110,116
4828,2019,32,台北市,大安區,M,1,55~59,1,中國,63000,63000030,156
061,2019,32,台北市,文山區,M,1,10~14,1,越南,63000,63000080,704
061,2019,32,台北市,文山區,M,1,10~14,1,越南,63000,63000081,704
061,2019,32,台北市,文山區,M,1,10~14,1,越南,63000,63000082,704
A920,2019,32,台北市,萬華區,F,1,50~54,1,泰國,63000,63000070,764
A920,2019,32,台北市,萬華區,F,1,50~54,1,泰國,63000,63000071,764
A920,2019,32,台北市,萬華區,F,1,50~54,1,泰國,63000,63000072,764
A920,2019,32,高雄市,仁武區,M,1,55~59,1,緬甸,64000,64000170,104
061,2019,32,高雄市,林園區,M,1,15~19,1,印度,64000,64000130,356
A920,2019,32,新北市,中和區,F,1,55~59,1,緬甸,65000,65000030,104
061,2019,32,新北市,中和區,M,1,15~19,1,菲律賓,65000,65000030,608
061,2019,32,新北市,土城區,M,1,35~39,1,菲律賓,65000,65000130,608
061,2019,32,新北市,新店區,M,1,10~14,1,菲律賓,65000,65000060,608
055,2019,32,新北市,板橋區,M,1,35~39,1,越南,65000,65000010,704
004,2019,32,新北市,樹林區,M,1,20~24,1,印尼,65000,65000070,360
A920,2019,32,新北市,汐止區,F,1,70+,1,泰國,65000,65000110,764
061,2019,32,新北市,汐止區,M,1,30~34,1,印度,65000,65000110,356
006,2019,32,新北市,泰山區,F,1,30~34,1,印尼,65000,65000160,360
061,2019,32,新北市,蘆洲區,M,1,55~59,1,奈及利亞,65000,65000140,566
A920,2019,32,台中市,中區,M,1,65~69,1,緬甸,66000,66000010,104
061,2019,32,台中市,沙鹿區,M,1,25~29,1,菲律賓,66000,66000130,608
002,2019,32,台中市,西屯區,M,1,35~39,1,巴基斯坦,66000,66000060,586
061,2019,32,台南市,東區,F,1,30~34,1,柬埔寨,67000,67000320,116
006,2019,32,台南市,永康區,M,1,20~24,1,印尼,67000,67000310,360
061,2019,32,桃園市,八德區,M,1,60~64,1,越南,68000,68000080,704
061,2019,32,桃園市,蘆竹區,F,1,25~29,1,越南,68000,68000050,704
A920,2019,33,宜蘭縣,宜蘭市,F,1,50~54,1,緬甸,10002,10002010,104
A920,2019,33,宜蘭縣,礁溪鄉,F,1,35~39,1,緬甸,10002,10002050,104
006,2019,33,苗栗縣,造橋鄉,M,1,25~29,1,印尼,10005,10005150,360
