"死亡年份","死亡月份","縣市別","性別","死亡年齡分組","個案數"
"2022","07","屏東縣","M","55-64",2
"2022","07","桃園市","M","45-54",1
"2022","07","高雄市","F","55-64",1
"2022","07","高雄市","M","35-44",1
"2022","07","高雄市","M","55-64",1
"2022","07","高雄市","M","65以上",1
"2022","07","基隆市","M","55-64",1
"2022","07","雲林縣","M","35-44",1
"2022","07","雲林縣","M","55-64",1
"2022","07","新北市","M","15-24",1
"2022","07","新北市","M","35-44",1
"2022","07","新北市","M","45-54",2
"2022","07","新北市","M","65以上",1
"2022","07","新竹市","M","35-44",2
"2022","07","新竹市","M","45-54",1
"2022","07","嘉義縣","M","45-54",1
"2022","07","嘉義縣","M","65以上",1
"2022","07","彰化縣","M","25-34",1
"2022","07","彰化縣","M","45-54",1
"2022","08","台中市","M","35-44",1
"2022","08","台中市","M","45-54",3
"2022","08","台中市","M","65以上",1
"2022","08","台北市","M","45-54",2
"2022","08","台南市","F","35-44",1
"2022","08","台南市","M","25-34",1
"2022","08","台南市","M","45-54",1
"2022","08","宜蘭縣","M","25-34",1
"2022","08","桃園市","F","55-64",1
"2022","08","桃園市","M","25-34",1
"2022","08","桃園市","M","35-44",2
"2022","08","桃園市","M","45-54",1
"2022","08","桃園市","M","65以上",1
"2022","08","高雄市","F","45-54",1
"2022","08","高雄市","M","45-54",4
"2022","08","雲林縣","F","35-44",1
"2022","08","雲林縣","M","55-64",1
"2022","08","新北市","M","35-44",5
"2022","08","新北市","M","55-64",1
"2022","08","新竹市","M","35-44",1
"2022","08","嘉義縣","M","35-44",1
"2022","08","嘉義縣","M","45-54",1
"2022","08","彰化縣","M","45-54",3
"2022","09","台中市","M","35-44",2
"2022","09","台中市","M","45-54",1
"2022","09","台中市","M","65以上",3
"2022","09","台北市","M","25-34",1
"2022","09","台北市","M","35-44",2
"2022","09","台北市","M","45-54",1
"2022","09","台北市","M","65以上",2
"2022","09","台南市","M","25-34",1
"2022","09","台南市","M","45-54",1
"2022","09","台南市","M","55-64",1
"2022","09","台南市","M","65以上",1
"2022","09","花蓮縣","M","65以上",1
"2022","09","南投縣","M","35-44",1
"2022","09","桃園市","M","35-44",1
"2022","09","桃園市","M","45-54",1
"2022","09","高雄市","M","25-34",2
"2022","09","高雄市","M","35-44",1
"2022","09","高雄市","M","45-54",1
"2022","09","基隆市","F","35-44",1
"2022","09","基隆市","M","45-54",1
"2022","09","基隆市","M","55-64",1
"2022","09","雲林縣","M","45-54",1
"2022","09","新北市","M","45-54",1
"2022","09","新北市","M","55-64",2
"2022","09","新竹市","F","45-54",1
"2022","09","彰化縣","M","35-44",1
"2022","09","彰化縣","M","45-54",1
"2022","09","彰化縣","M","65以上",1
"2022","10","台中市","F","35-44",1
"2022","10","台中市","M","35-44",1
"2022","10","台北市","M","35-44",2
"2022","10","台北市","M","45-54",2
"2022","10","台北市","M","55-64",2
"2022","10","台北市","M","65以上",1
"2022","10","台南市","M","25-34",1
"2022","10","台南市","M","45-54",1
"2022","10","台南市","M","55-64",2
"2022","10","桃園市","M","25-34",1
"2022","10","桃園市","M","35-44",1
"2022","10","桃園市","M","55-64",1
"2022","10","高雄市","M","25-34",2
"2022","10","高雄市","M","35-44",5
"2022","10","高雄市","M","45-54",6
"2022","10","基隆市","M","35-44",1
"2022","10","新北市","F","45-54",2
"2022","10","新北市","M","35-44",1
"2022","10","新竹市","M","45-54",1
"2022","10","嘉義市","M","35-44",1
"2022","11","台中市","M","25-34",1
"2022","11","台北市","M","35-44",4
"2022","11","台北市","M","45-54",5
"2022","11","台北市","M","65以上",1
"2022","11","台東縣","M","45-54",1
"2022","11","台南市","F","65以上",1
"2022","11","台南市","M","45-54",1
"2022","11","花蓮縣","M","35-44",1
"2022","11","屏東縣","M","45-54",1
"2022","11","桃園市","M","25-34",2
"2022","11","桃園市","M","35-44",1
"2022","11","高雄市","F","35-44",2
"2022","11","高雄市","M","25-34",2
"2022","11","高雄市","M","35-44",1
"2022","11","高雄市","M","45-54",2
"2022","11","雲林縣","M","55-64",1
"2022","11","新北市","M","45-54",1
"2022","11","新竹市","M","45-54",1
"2022","11","嘉義縣","M","55-64",1
"2022","12","台中市","M","45-54",1
"2022","12","台中市","M","55-64",1
"2022","12","台中市","M","65以上",1
"2022","12","台北市","M","35-44",2
"2022","12","台北市","M","45-54",1
"2022","12","台北市","M","55-64",5
"2022","12","台南市","M","45-54",1
"2022","12","台南市","M","55-64",1
"2022","12","宜蘭縣","F","45-54",1
"2022","12","宜蘭縣","M","45-54",1
"2022","12","花蓮縣","M","65以上",1
"2022","12","桃園市","M","25-34",1
"2022","12","桃園市","M","35-44",1
"2022","12","桃園市","M","45-54",1
"2022","12","高雄市","M","25-34",1
"2022","12","高雄市","M","35-44",1
"2022","12","高雄市","M","65以上",1
"2022","12","基隆市","M","35-44",1
"2022","12","基隆市","M","45-54",2
"2022","12","雲林縣","M","35-44",2
"2022","12","新北市","M","35-44",1
"2022","12","新北市","M","45-54",3
"2022","12","新北市","M","55-64",2
"2022","12","嘉義縣","M","65以上",1
"2022","12","彰化縣","M","45-54",1
"2023","01","台中市","M","25-34",1
"2023","01","台中市","M","35-44",1
"2023","01","台中市","M","45-54",2
"2023","01","台中市","M","55-64",1
"2023","01","台北市","M","35-44",1
"2023","01","台北市","M","45-54",1
"2023","01","台北市","M","65以上",1
"2023","01","台南市","M","25-34",1
"2023","01","宜蘭縣","M","45-54",1
"2023","01","南投縣","M","45-54",1
"2023","01","桃園市","M","25-34",1
"2023","01","桃園市","M","45-54",3
"2023","01","高雄市","M","25-34",2
"2023","01","高雄市","M","35-44",1
"2023","01","高雄市","M","45-54",1
"2023","01","基隆市","M","45-54",1
"2023","01","基隆市","M","55-64",1
"2023","01","基隆市","M","65以上",1
"2023","01","雲林縣","M","55-64",1
"2023","01","新北市","M","35-44",1
"2023","01","新北市","M","45-54",2
"2023","01","新竹市","F","35-44",1
"2023","01","彰化縣","M","45-54",1
"2023","02","台中市","M","15-24",1
"2023","02","台中市","M","35-44",2
"2023","02","台中市","M","55-64",1
"2023","02","台中市","M","65以上",1
"2023","02","台北市","M","25-34",1
"2023","02","台北市","M","35-44",3
"2023","02","台北市","M","45-54",1
"2023","02","台東縣","M","45-54",1
"2023","02","台南市","M","35-44",1
"2023","02","台南市","M","45-54",1
"2023","02","台南市","M","65以上",1
"2023","02","南投縣","M","35-44",1
"2023","02","屏東縣","F","45-54",1
"2023","02","屏東縣","M","35-44",1
"2023","02","苗栗縣","M","45-54",1
"2023","02","桃園市","M","25-34",1
"2023","02","桃園市","M","35-44",1
"2023","02","桃園市","M","45-54",2
"2023","02","桃園市","M","65以上",1
"2023","02","高雄市","F","55-64",1
"2023","02","基隆市","M","25-34",1
"2023","02","雲林縣","M","35-44",1
"2023","02","新北市","M","15-24",1
"2023","02","新北市","M","35-44",3
"2023","02","新北市","M","45-54",1
"2023","02","新北市","M","55-64",5
"2023","02","彰化縣","M","35-44",1
"2023","02","彰化縣","M","65以上",1
"2023","03","台中市","F","65以上",1
"2023","03","台北市","M","25-34",1
"2023","03","台北市","M","35-44",1
"2023","03","台北市","M","45-54",2
"2023","03","台北市","M","55-64",2
"2023","03","台南市","M","35-44",2
"2023","03","宜蘭縣","M","35-44",1
"2023","03","花蓮縣","M","45-54",1
"2023","03","苗栗縣","M","45-54",1
"2023","03","桃園市","M","35-44",1
"2023","03","桃園市","M","45-54",4
"2023","03","桃園市","M","55-64",1
"2023","03","桃園市","M","65以上",1
"2023","03","高雄市","M","35-44",3
"2023","03","高雄市","M","45-54",2
"2023","03","高雄市","M","55-64",3
"2023","03","基隆市","M","45-54",1
"2023","03","雲林縣","M","45-54",2
"2023","03","新北市","M","35-44",2
"2023","03","新北市","M","55-64",1
"2023","03","新北市","M","65以上",1
"2023","03","新竹縣","M","25-34",1
"2023","03","新竹縣","M","45-54",1
"2023","03","嘉義縣","M","45-54",1
"2023","03","彰化縣","M","45-54",1
"2023","03","彰化縣","M","55-64",2
"2023","04","台北市","M","35-44",1
"2023","04","台北市","M","45-54",2
"2023","04","台北市","M","55-64",2
"2023","04","南投縣","M","35-44",1
"2023","04","桃園市","M","35-44",1
"2023","04","桃園市","M","45-54",1
"2023","04","高雄市","F","55-64",1
"2023","04","高雄市","M","35-44",1
"2023","04","高雄市","M","55-64",2
"2023","04","高雄市","M","65以上",1
"2023","04","雲林縣","M","35-44",1
"2023","04","雲林縣","M","55-64",1
"2023","04","新北市","M","35-44",1
"2023","04","新北市","M","55-64",1
"2023","04","新北市","M","65以上",1
"2023","04","彰化縣","M","45-54",2
"2023","05","台中市","F","45-54",1
"2023","05","台中市","M","25-34",1
"2023","05","台中市","M","35-44",2
"2023","05","台中市","M","45-54",2
"2023","05","台中市","M","65以上",2
"2023","05","台北市","F","35-44",1
"2023","05","台北市","M","35-44",2
"2023","05","台北市","M","45-54",3
"2023","05","台北市","M","55-64",3
"2023","05","台北市","M","65以上",3
"2023","05","台南市","M","45-54",1
"2023","05","花蓮縣","M","45-54",1
"2023","05","南投縣","M","35-44",1
"2023","05","南投縣","M","45-54",1
"2023","05","桃園市","F","35-44",1
"2023","05","桃園市","F","55-64",1
"2023","05","桃園市","M","15-24",1
"2023","05","桃園市","M","55-64",1
"2023","05","高雄市","M","25-34",1
"2023","05","高雄市","M","35-44",2
"2023","05","高雄市","M","45-54",2
"2023","05","高雄市","M","55-64",2
"2023","05","新北市","M","35-44",1
"2023","05","新北市","M","55-64",2
"2023","05","新竹市","M","35-44",1
"2023","05","嘉義縣","M","65以上",1
"2023","05","彰化縣","M","45-54",1
"2023","05","彰化縣","M","55-64",1
"2023","06","台中市","F","55-64",1
"2023","06","台中市","M","25-34",3
"2023","06","台中市","M","35-44",1
"2023","06","台中市","M","55-64",1
"2023","06","台中市","M","65以上",1
"2023","06","台北市","F","65以上",1
"2023","06","台北市","M","25-34",1
"2023","06","台北市","M","35-44",2
"2023","06","台北市","M","45-54",2
"2023","06","台北市","M","55-64",4
"2023","06","台南市","F","35-44",1
"2023","06","台南市","M","35-44",1
"2023","06","屏東縣","M","25-34",1
"2023","06","桃園市","F","35-44",1
"2023","06","桃園市","F","55-64",1
"2023","06","桃園市","M","25-34",1
"2023","06","桃園市","M","35-44",2
"2023","06","桃園市","M","45-54",1
"2023","06","桃園市","M","55-64",1
"2023","06","高雄市","M","35-44",2
"2023","06","高雄市","M","45-54",2
"2023","06","高雄市","M","55-64",1
"2023","06","高雄市","M","65以上",1
"2023","06","雲林縣","F","65以上",1
"2023","06","雲林縣","M","55-64",1
"2023","06","新北市","M","25-34",2
"2023","06","新竹縣","M","45-54",1
"2023","06","嘉義縣","M","35-44",1
"2023","06","彰化縣","M","35-44",1
"2023","07","台中市","M","15-24",1
"2023","07","台中市","M","35-44",1
"2023","07","台北市","M","15-24",1
"2023","07","台北市","M","35-44",3
"2023","07","台北市","M","45-54",3
"2023","07","台北市","M","55-64",3
"2023","07","台北市","M","65以上",1
"2023","07","台南市","M","45-54",1
"2023","07","台南市","M","55-64",2
"2023","07","南投縣","M","65以上",1
"2023","07","屏東縣","M","35-44",1
"2023","07","屏東縣","M","45-54",1
"2023","07","桃園市","M","25-34",1
"2023","07","桃園市","M","45-54",1
"2023","07","桃園市","M","55-64",1
"2023","07","桃園市","M","65以上",1
"2023","07","高雄市","F","55-64",1
"2023","07","高雄市","M","35-44",3
"2023","07","高雄市","M","45-54",1
"2023","07","高雄市","M","65以上",3
"2023","07","雲林縣","M","55-64",1
"2023","07","新北市","F","35-44",1
"2023","07","新北市","F","45-54",1
"2023","07","新北市","M","35-44",1
"2023","07","新北市","M","45-54",2
"2023","07","新北市","M","65以上",1
"2023","07","新竹縣","M","65以上",1
"2023","07","嘉義市","M","45-54",1
"2023","07","嘉義縣","M","35-44",1
"2023","07","嘉義縣","M","45-54",1
"2023","07","彰化縣","F","35-44",1
"2023","07","彰化縣","M","45-54",1
"2023","07","彰化縣","M","65以上",1
"2023","08","台中市","F","45-54",1
"2023","08","台中市","M","25-34",3
"2023","08","台中市","M","35-44",1
"2023","08","台北市","M","35-44",2
"2023","08","台北市","M","45-54",1
"2023","08","台南市","F","35-44",1
"2023","08","屏東縣","M","45-54",2
"2023","08","屏東縣","M","55-64",1
"2023","08","桃園市","M","35-44",3
"2023","08","桃園市","M","45-54",1
"2023","08","桃園市","M","55-64",1
"2023","08","高雄市","M","35-44",3
"2023","08","高雄市","M","45-54",6
"2023","08","高雄市","M","55-64",2
"2023","08","高雄市","M","65以上",3
"2023","08","雲林縣","F","35-44",1
"2023","08","新北市","M","35-44",1
"2023","08","新竹市","M","35-44",1
"2023","08","新竹縣","M","35-44",1
"2023","08","嘉義縣","M","55-64",1
"2023","09","台中市","F","55-64",1
"2023","09","台中市","M","25-34",1
"2023","09","台中市","M","55-64",1
"2023","09","台中市","M","65以上",1
"2023","09","台北市","F","35-44",1
"2023","09","台北市","M","45-54",5
"2023","09","台北市","M","55-64",1
"2023","09","台北市","M","65以上",1
"2023","09","台南市","M","25-34",1
"2023","09","南投縣","M","35-44",1
"2023","09","南投縣","M","55-64",1
"2023","09","屏東縣","M","25-34",1
"2023","09","苗栗縣","M","65以上",1
"2023","09","桃園市","M","35-44",1
"2023","09","桃園市","M","65以上",1
"2023","09","高雄市","M","35-44",4
"2023","09","高雄市","M","45-54",4
"2023","09","高雄市","M","55-64",1
"2023","09","高雄市","M","65以上",2
"2023","09","雲林縣","F","35-44",1
"2023","09","雲林縣","M","35-44",1
"2023","09","新北市","M","35-44",3
"2023","09","新北市","M","45-54",2
"2023","09","彰化縣","M","35-44",1
"2023","09","彰化縣","M","45-54",1
"2023","10","台中市","M","55-64",2
"2023","10","台北市","F","65以上",1
"2023","10","台北市","M","25-34",5
"2023","10","台北市","M","35-44",1
"2023","10","台北市","M","45-54",1
"2023","10","台北市","M","55-64",1
"2023","10","台東縣","M","25-34",1
"2023","10","台南市","M","55-64",1
"2023","10","屏東縣","M","45-54",1
"2023","10","苗栗縣","M","55-64",1
"2023","10","桃園市","F","65以上",1
"2023","10","桃園市","M","35-44",2
"2023","10","桃園市","M","45-54",1
"2023","10","桃園市","M","55-64",2
"2023","10","高雄市","M","35-44",2
"2023","10","高雄市","M","45-54",3
"2023","10","高雄市","M","55-64",1
"2023","10","高雄市","M","65以上",1
"2023","10","基隆市","M","45-54",1
"2023","10","雲林縣","M","35-44",1
"2023","10","新北市","M","55-64",1
"2023","10","新竹市","M","35-44",1
"2023","10","嘉義縣","M","45-54",1
"2023","10","彰化縣","M","55-64",1
"2023","11","台中市","M","15-24",1
"2023","11","台中市","M","25-34",1
"2023","11","台中市","M","35-44",2
"2023","11","台北市","M","25-34",1
"2023","11","台北市","M","35-44",1
"2023","11","台北市","M","45-54",2
"2023","11","台北市","M","55-64",5
"2023","11","台北市","M","65以上",2
"2023","11","台南市","M","45-54",2
"2023","11","桃園市","F","45-54",1
"2023","11","桃園市","M","35-44",1
"2023","11","桃園市","M","45-54",2
"2023","11","高雄市","F","65以上",1
"2023","11","高雄市","M","35-44",2
"2023","11","高雄市","M","45-54",1
"2023","11","基隆市","F","55-64",1
"2023","11","基隆市","M","55-64",1
"2023","11","雲林縣","M","45-54",2
"2023","11","新北市","M","35-44",2
"2023","11","新北市","M","55-64",2
"2023","11","新竹縣","M","35-44",1
"2023","11","彰化縣","M","45-54",3
"2023","12","台中市","M","25-34",2
"2023","12","台中市","M","35-44",1
"2023","12","台中市","M","45-54",3
"2023","12","台北市","M","25-34",1
"2023","12","台北市","M","35-44",2
"2023","12","台北市","M","55-64",3
"2023","12","台北市","M","65以上",1
"2023","12","台東縣","M","35-44",1
"2023","12","台南市","M","25-34",1
"2023","12","南投縣","M","55-64",1
"2023","12","屏東縣","M","55-64",1
"2023","12","桃園市","F","35-44",1
"2023","12","桃園市","M","65以上",1
"2023","12","高雄市","M","45-54",3
"2023","12","高雄市","M","55-64",1
"2023","12","高雄市","M","65以上",1
"2023","12","基隆市","M","35-44",2
"2023","12","雲林縣","M","35-44",1
"2023","12","雲林縣","M","45-54",2
"2023","12","新北市","M","25-34",1
"2023","12","新北市","M","45-54",1
"2023","12","新竹縣","M","25-34",1
"2023","12","彰化縣","F","35-44",1
